rollout/ep_len_mean,train/value_loss,train/n_updates,time/total_timesteps,time/iterations,rollout/ep_rew_mean,train/learning_rate,train/explained_variance,train/policy_loss,time/time_elapsed,train/entropy_loss,time/fps
167.63,1.1123850345611572,33899,169500,33900,27.06650882,0.0007,0.8555876612663269,-0.15545207262039185,178,-0.37879031896591187,950
163.13,13.200505256652832,33999,170000,34000,27.457447150000004,0.0007,0.07146793603897095,0.05707678943872452,178,-0.5611569285392761,951
162.22,6.055878639221191,34099,170500,34100,28.576555999999997,0.0007,0.8842975497245789,-0.050239525735378265,178,-0.5486193895339966,952
161.83,317.6655578613281,34199,171000,34200,25.106858199999998,0.0007,0.38446754217147827,-3.8653525909551623e-13,179,-2.203572148573585e-05,953
159.94,6.343186378479004,34299,171500,34300,22.68090786999999,0.0007,0.9349603056907654,-0.022226810455322266,179,-0.46611079573631287,954
157.99,77.29325866699219,34399,172000,34400,18.484557189999997,0.0007,0.8345180749893188,0.0969000831246376,180,-0.6219046115875244,955
152.97,1.6959073543548584,34499,172500,34500,5.6392335499999975,0.0007,0.8976823091506958,-0.031062457710504532,180,-0.23257684707641602,956
151.27,3.713090419769287,34599,173000,34600,1.0100235599999998,0.0007,0.8086729645729065,0.45527759194374084,180,-0.38708099722862244,957
148.5,294.00970458984375,34699,173500,34700,-2.8699749300000015,0.0007,-1.3901536464691162,0.17971009016036987,181,-0.17485687136650085,958
142.38,6.844849586486816,34799,174000,34800,-15.439362190000002,0.0007,0.5365194082260132,-0.10017697513103485,181,-0.3410307765007019,959
138.98,237.60836791992188,34899,174500,34900,-21.470665619999995,0.0007,-1.3297910690307617,0.03749377280473709,181,-0.1683920919895172,959
134.11,158.7913055419922,34999,175000,35000,-26.89259976,0.0007,-0.17380082607269287,1.2451730526663596e-06,182,-1.8617332898429595e-05,960
129.03,4.805647850036621,35099,175500,35100,-34.475994390000004,0.0007,-4.279591083526611,-0.008006338030099869,182,-0.22510063648223877,961
125.99,39.13233184814453,35199,176000,35200,-35.73440834,0.0007,0.6066803932189941,-0.0,182,-5.215925966695067e-07,962
120.52,48.17169952392578,35299,176500,35300,-45.017383530000004,0.0007,-1.0331201553344727,-0.07781191915273666,183,-0.5667685866355896,963
115.65,11.99247932434082,35399,177000,35400,-50.76041895000001,0.0007,-5.736983299255371,-0.021763142198324203,184,-0.17714852094650269,961
111.95,72.48854064941406,35499,177500,35500,-53.40553317,0.0007,-0.31005823612213135,0.894046425819397,184,-0.14308317005634308,962
107.98,16.102859497070312,35599,178000,35600,-59.208804130000004,0.0007,0.11200839281082153,0.19551657140254974,184,-0.3349497318267822,962
106.3,452.7532653808594,35699,178500,35700,-61.04606479,0.0007,-0.008145570755004883,-0.0,185,-1.5634586816304363e-06,960
104.0,1.3082002401351929,35799,179000,35800,-61.56368087,0.0007,0.8954445123672485,-0.2016274631023407,186,-0.3010125458240509,959
101.53,3.081512451171875,35899,179500,35900,-67.26165195,0.0007,0.9738972783088684,7.298623359019984e-07,187,-4.628784517990425e-05,957
97.7,1.797982931137085,35999,180000,36000,-69.27409747,0.0007,0.6580758094787598,-0.049943387508392334,188,-0.7262979745864868,955
97.83,1.7393375635147095,36099,180500,36100,-70.28427883,0.0007,0.5597317814826965,-0.11470641195774078,189,-0.32382673025131226,954
98.11,150.43768310546875,36199,181000,36200,-70.66767524999999,0.0007,0.7366594076156616,-0.0025299617554992437,190,-0.02786293253302574,952
98.09,2.7437407970428467,36299,181500,36300,-71.52419945000001,0.0007,-1.8381977081298828,-0.0,190,-7.93677031651896e-07,953
98.39,0.22355660796165466,36399,182000,36400,-67.14644359,0.0007,0.9703479409217834,-0.44730639457702637,191,-0.541022539138794,951
98.23,10.95156478881836,36499,182500,36500,-62.03254757,0.0007,0.7195299863815308,-0.04390475153923035,192,-0.4321195185184479,950
99.12,0.5946215391159058,36599,183000,36600,-60.43812323999999,0.0007,0.7669929265975952,-0.15489736199378967,192,-0.6466349363327026,948
100.09,115.46939849853516,36699,183500,36700,-56.88111548,0.0007,-7.556828498840332,-5.602141300187213e-06,193,-0.00019117114425171167,947
101.71,2.8165109157562256,36799,184000,36800,-55.828892750000016,0.0007,0.9703229069709778,-0.1241271048784256,194,-0.37816014885902405,945
104.34,3.5030131340026855,36899,184500,36900,-51.236181939999994,0.0007,0.05998241901397705,0.06780663132667542,194,-0.4000333845615387,946
105.27,3.7259604930877686,36999,185000,37000,-47.913371749999996,0.0007,0.9318886399269104,0.07564906030893326,195,-0.20145750045776367,945
106.91,2.488877773284912,37099,185500,37100,-45.265126409999986,0.0007,-32.00986099243164,0.00033481576247140765,196,-0.0029691988602280617,943
108.23,36.306678771972656,37199,186000,37200,-42.10096078000001,0.0007,0.9860753417015076,-0.0012027414049953222,197,-0.004657220561057329,942
109.81,0.6119426488876343,37299,186500,37300,-40.080319249999995,0.0007,0.9933669567108154,-0.1513967663049698,198,-0.4016682207584381,940
112.11,0.1397690773010254,37399,187000,37400,-37.046997049999995,0.0007,0.9782552123069763,-0.1350231021642685,198,-0.6024054288864136,940
114.1,0.04838142171502113,37499,187500,37500,-33.59101381,0.0007,0.9888710975646973,-0.02210869826376438,199,-0.49229374527931213,941
117.43,8.0390043258667,37599,188000,37600,-28.2490221,0.0007,0.6576328277587891,0.14217013120651245,199,-0.3991490602493286,942
118.92,1.4556820392608643,37699,188500,37700,-28.194005240000003,0.0007,0.8179097175598145,0.07942728698253632,199,-0.6039010882377625,943
121.53,3.22249174118042,37799,189000,37800,-25.006483109999998,0.0007,0.8096606731414795,-0.045590758323669434,200,-0.4819428324699402,942
123.53,0.6861504912376404,37899,189500,37900,-22.937327720000003,0.0007,0.9560993313789368,0.21533448994159698,201,-0.5376249551773071,940
126.06,34.30580139160156,37999,190000,38000,-19.68436169,0.0007,0.9902321100234985,-6.08813365943206e-07,202,-3.169541378156282e-05,939
128.81,4.626795768737793,38099,190500,38100,-18.5079789,0.0007,0.9495435357093811,-0.0809711366891861,203,-0.42142802476882935,937
131.34,0.8452151417732239,38199,191000,38200,-17.71090088,0.0007,0.7757410407066345,0.1852649599313736,203,-0.5179914236068726,936
134.43,0.25267738103866577,38299,191500,38300,-16.304225759999998,0.0007,0.9827378988265991,-0.12526412308216095,204,-0.5649181604385376,934
137.76,2.0282039642333984,38399,192000,38400,-14.99104321,0.0007,0.5759641528129578,0.06924445182085037,205,-0.29832106828689575,933
137.76,0.5743913054466248,38499,192500,38500,-14.99104321,0.0007,0.914211630821228,0.6859294772148132,206,-0.47419995069503784,931
145.0,1.2215873003005981,38599,193000,38600,-13.006003770000001,0.0007,0.5847228765487671,-0.18205982446670532,207,-0.4556517004966736,930
145.0,1.840700387954712,38699,193500,38700,-13.006003770000001,0.0007,0.2916567325592041,-0.07879126071929932,207,-0.4577781558036804,931
154.17,0.7844426035881042,38799,194000,38800,-13.798225800000003,0.0007,0.5462750196456909,-0.15987586975097656,208,-0.514984130859375,932
161.63,1230.9136962890625,38899,194500,38900,-15.357570770000002,0.0007,0.8298790454864502,-1.7332147763227113e-05,208,-0.00032958603696897626,933
161.63,9.286826133728027,38999,195000,39000,-15.357570770000002,0.0007,-0.23637640476226807,0.09248829632997513,208,-0.5807828903198242,934
170.82,4.043744087219238,39099,195500,39100,-16.25989603,0.0007,-0.6692360639572144,-0.16847023367881775,209,-0.4968203604221344,934
172.41,0.8999766111373901,39199,196000,39200,-16.17081641,0.0007,0.907351553440094,0.06785397976636887,209,-0.34971028566360474,935
175.96,0.6369827389717102,39299,196500,39300,-13.47423569,0.0007,0.8452379703521729,-0.11745809018611908,209,-0.5851262211799622,936
180.05,0.8588939905166626,39399,197000,39400,-10.472715129999997,0.0007,0.9459779262542725,0.03142300993204117,210,-0.41756147146224976,937
185.12,0.5120607614517212,39499,197500,39500,-9.66192034,0.0007,0.820375919342041,0.46050429344177246,210,-0.37560737133026123,938
185.12,11.149568557739258,39599,198000,39600,-9.66192034,0.0007,-0.8389748334884644,0.10309016704559326,211,-0.46133261919021606,936
194.16,27.333087921142578,39699,198500,39700,-10.143160380000005,0.0007,0.29929816722869873,-0.09524209797382355,212,-0.21482343971729279,935
194.16,1.658361792564392,39799,199000,39800,-10.143160380000005,0.0007,-0.4908515214920044,-0.11317332088947296,213,-0.6639614105224609,934
203.21,0.8108087778091431,39899,199500,39900,-10.86625438,0.0007,0.603982150554657,0.11092591285705566,213,-0.41400665044784546,934
203.21,7.021553039550781,39999,200000,40000,-10.86625438,0.0007,0.2992050051689148,-0.3987300395965576,214,-0.37164306640625,933
212.3,41.975921630859375,40099,200500,40100,-11.902333700000002,0.0007,0.3663214445114136,0.14602412283420563,214,-0.17203094065189362,934
214.02,1.728804349899292,40199,201000,40200,-10.89872581,0.0007,0.826097846031189,-0.1277962028980255,214,-0.5152105093002319,935
219.05,1.7981557846069336,40299,201500,40300,-8.17686451,0.0007,0.2171664834022522,0.5902974009513855,215,-0.2977484166622162,935
219.05,3.5395145416259766,40399,202000,40400,-8.17686451,0.0007,0.2559390068054199,-0.23917953670024872,215,-0.3132396638393402,936
228.25,10.153280258178711,40499,202500,40500,-9.207916450000003,0.0007,-0.2684454917907715,-0.4741612374782562,215,-0.28246980905532837,937
228.25,1.2535855770111084,40599,203000,40600,-9.207916450000003,0.0007,0.3583052158355713,-0.1987161487340927,216,-0.4215177595615387,938
237.56,1.930145025253296,40699,203500,40700,-9.92611821,0.0007,0.5773725509643555,-0.6990125179290771,216,-0.41900739073753357,938
237.56,2.448376417160034,40799,204000,40800,-9.92611821,0.0007,0.33868151903152466,-0.41329336166381836,217,-0.37527602910995483,938
247.91,19.047290802001953,40899,204500,40900,-10.82038909,0.0007,0.18863964080810547,0.11965110152959824,217,-0.21335414052009583,938
250.14,0.04724786803126335,40999,205000,41000,-9.613794430000002,0.0007,0.9682732224464417,-0.058520980179309845,218,-0.45734071731567383,937
256.79,8.685754776000977,41099,205500,41100,-7.84735642,0.0007,0.6434216499328613,0.057747215032577515,219,-0.2767225503921509,935
261.32,0.44985803961753845,41199,206000,41200,-5.3913845500000015,0.0007,0.8980963230133057,-0.008774280548095703,220,-0.21800951659679413,936
264.3,0.08228238672018051,41299,206500,41300,-2.224253680000001,0.0007,0.9777392745018005,0.06709329038858414,220,-0.28491708636283875,936
266.73,1.429627537727356,41399,207000,41400,-1.5241481200000013,0.0007,0.828883171081543,-0.020860884338617325,220,-0.24001939594745636,937
266.73,0.584200382232666,41499,207500,41500,-1.5241481200000013,0.0007,0.35856735706329346,0.0069046663120388985,221,-0.08155205845832825,938
275.81,4.23990535736084,41599,208000,41600,-1.601571209999999,0.0007,-0.03550684452056885,-0.0723228007555008,221,-0.5180214047431946,939
275.81,12.412036895751953,41699,208500,41700,-1.601571209999999,0.0007,0.17383623123168945,-0.14253142476081848,221,-0.46635738015174866,940
284.48,0.9353231191635132,41799,209000,41800,-3.1143985799999996,0.0007,0.12054860591888428,0.005502042360603809,222,-0.4205203056335449,940
284.48,1.3750118017196655,41899,209500,41900,-3.1143985799999996,0.0007,0.9115238785743713,0.027441835030913353,222,-0.2997312545776367,939
293.21,53.7552490234375,41999,210000,42000,-0.5553585600000002,0.0007,0.26696527004241943,-0.004872226621955633,223,-0.4292198717594147,940
295.32,1.1617684364318848,42099,210500,42100,0.012111540000000743,0.0007,0.9125053286552429,0.2598796486854553,224,-0.36825472116470337,938
299.6,3.4113903045654297,42199,211000,42200,2.0555365800000005,0.0007,0.05062216520309448,0.07822611182928085,225,-0.14881208539009094,937
303.14,0.7007997632026672,42299,211500,42300,2.8133845500000008,0.0007,0.8968864679336548,0.06707863509654999,225,-0.25642305612564087,935
301.67,11.222801208496094,42399,212000,42400,3.7789269499999993,0.0007,-1.2073190212249756,-0.04348188638687134,226,-0.3068768084049225,934
302.09,0.22055085003376007,42499,212500,42500,5.394912389999999,0.0007,-0.06021416187286377,0.007885520346462727,227,-0.23107674717903137,934
304.61,16.48321533203125,42599,213000,42600,7.226190959999999,0.0007,0.5654455423355103,0.09941736608743668,227,-0.3493453562259674,935
305.8,53.78997802734375,42699,213500,42700,7.0610339799999995,0.0007,0.3091936707496643,0.23666289448738098,228,-0.205555722117424,934
306.03,1031.4771728515625,42799,214000,42800,9.44120083,0.0007,-5.627152919769287,-0.08661621809005737,229,-0.4106805920600891,932
305.74,3544.836669921875,42899,214500,42900,9.410687619999997,0.0007,0.5091763734817505,-0.3277437090873718,230,-0.26684871315956116,931
304.67,18.52585792541504,42999,215000,43000,11.20522573,0.0007,0.2626188397407532,-0.00457344064489007,231,-0.4016917645931244,929
304.29,1562.2705078125,43099,215500,43100,11.66261292,0.0007,0.326321542263031,0.15377560257911682,231,-0.40656256675720215,930
303.08,9.226926803588867,43199,216000,43200,10.3896435,0.0007,0.8320826888084412,-0.009373670443892479,231,-0.4969243109226227,931
302.24,0.7091459631919861,43299,216500,43300,10.363555179999999,0.0007,0.7717547416687012,-0.031467460095882416,232,-0.602413535118103,931
300.62,0.18482282757759094,43399,217000,43400,10.930422889999997,0.0007,0.9909761548042297,-0.1378159075975418,232,-0.3813461661338806,932
298.85,6.108274459838867,43499,217500,43500,9.760626669999997,0.0007,0.7045903205871582,-0.12232089042663574,233,-0.5622541308403015,932
294.31,6.724143028259277,43599,218000,43600,8.992026899999999,0.0007,0.9491827487945557,2.4487997052347055e-07,233,-6.434896022255998e-06,933
292.14,72.50892639160156,43699,218500,43700,6.833200720000001,0.0007,-0.9585375785827637,0.0857163518667221,233,-0.3072168827056885,934
289.54,2.8068721294403076,43799,219000,43800,5.454342819999999,0.0007,0.4806058406829834,-0.5542537569999695,234,-0.4886651635169983,932
285.56,12.283170700073242,43899,219500,43900,6.24493429,0.0007,0.4507077932357788,0.07638490945100784,235,-0.47116270661354065,931
263.24,58.8319091796875,43999,220000,44000,1.9364372999999997,0.0007,0.3168075680732727,-0.0,236,-4.6408322873503494e-07,932
237.73,2.2849316596984863,44099,220500,44100,-0.37323403000000005,0.0007,0.4057953953742981,-0.06775970757007599,236,-0.33015722036361694,932
198.45,7.596922874450684,44199,221000,44200,-2.6952396999999975,0.0007,0.6807119250297546,-6.788071686969488e-07,236,-1.2008436897303909e-05,933
160.89,3.530134677886963,44299,221500,44300,-1.2718327499999984,0.0007,0.9902550578117371,0.16477516293525696,237,-0.7031944990158081,934
132.71,1088.792236328125,44399,222000,44400,-9.616510909999999,0.0007,-11.439873695373535,-0.009818576276302338,237,-0.13248899579048157,934
110.73,31.978450775146484,44499,222500,44500,-14.90876014,0.0007,0.23520559072494507,-0.06067506596446037,237,-0.1491277813911438,935
107.63,4.195717811584473,44599,223000,44600,-17.88782244,0.0007,0.9073500037193298,0.7095383405685425,238,-0.744589626789093,936
101.21,4.547202110290527,44699,223500,44700,-25.76745069,0.0007,-0.9153189659118652,-0.4547901153564453,238,-0.09553368389606476,937
98.16,11.158275604248047,44799,224000,44800,-33.508251509999994,0.0007,0.3647177815437317,0.045992545783519745,238,-0.29014745354652405,937
95.53,550.3504028320312,44899,224500,44900,-36.62900921000001,0.0007,0.6179481744766235,8.537266694474965e-05,239,-0.06268803775310516,938
94.55,26.203121185302734,44999,225000,45000,-37.96151845,0.0007,0.58153235912323,0.03449845686554909,239,-0.5831369757652283,939
94.11,4.990937232971191,45099,225500,45100,-38.34471858,0.0007,0.9936209321022034,-0.130830779671669,240,-0.29914575815200806,937
93.26,10.010725021362305,45199,226000,45200,-40.29497838999999,0.0007,0.5270999670028687,-0.037740375846624374,241,-0.2858572006225586,936
92.38,0.6902063488960266,45299,226500,45300,-42.36320006999999,0.0007,0.9856173396110535,0.2532055974006653,242,-0.5084189176559448,935
92.97,1.1803903579711914,45399,227000,45400,-42.570940419999985,0.0007,0.9590968489646912,-0.5044094920158386,243,-0.5906649827957153,933
93.31,2.7089717388153076,45499,227500,45500,-42.35127588,0.0007,-0.37973618507385254,0.22451147437095642,243,-0.5564071536064148,932
93.01,0.283938467502594,45599,228000,45600,-42.25157357999999,0.0007,0.9618048667907715,-0.08432162553071976,244,-0.4348398745059967,931
92.56,0.7205298542976379,45699,228500,45700,-42.819261270000005,0.0007,0.9656369090080261,-0.23130495846271515,245,-0.8608606457710266,930
92.16,1.5239295959472656,45799,229000,45800,-42.65750795000001,0.0007,0.9889910817146301,0.44815793633461,246,-0.2514282763004303,929
91.81,0.6228919625282288,45899,229500,45900,-41.58029552,0.0007,0.9818779826164246,0.24170204997062683,247,-0.7735965251922607,927
91.6,1.7764194011688232,45999,230000,46000,-39.05237674000001,0.0007,0.9418382048606873,-0.04020648077130318,247,-0.4353223443031311,928
91.7,2.1902129650115967,46099,230500,46100,-35.73630869,0.0007,0.9766557216644287,0.04493757337331772,248,-0.6848303079605103,928
92.31,1.4622933864593506,46199,231000,46200,-31.371105690000004,0.0007,0.9996217489242554,-0.0013219029642641544,248,-0.023722797632217407,929
92.8,2.1743569374084473,46299,231500,46300,-29.71328102,0.0007,0.9469919204711914,-0.1383993923664093,248,-0.15488103032112122,930
94.31,0.48026490211486816,46399,232000,46400,-28.97446182,0.0007,0.5843775272369385,0.6217153668403625,249,-0.5467343330383301,930
95.55,0.9118881225585938,46499,232500,46500,-26.945903999999995,0.0007,0.8781164288520813,0.05058859661221504,249,-0.6585531234741211,931
96.28,0.4396597445011139,46599,233000,46600,-22.574387310000002,0.0007,0.9723173379898071,0.1356111466884613,250,-0.8800056576728821,930
96.28,0.3670855164527893,46699,233500,46700,-16.075898189999997,0.0007,0.8965824842453003,0.23768112063407898,251,-0.6226076483726501,929
97.31,42.2645378112793,46799,234000,46800,-13.06597722,0.0007,0.9451234340667725,-0.2508176267147064,252,-0.3014658987522125,927
98.18,0.8314506411552429,46899,234500,46900,-12.627044329999999,0.0007,0.9431487917900085,-0.011381268501281738,253,-0.6454092264175415,926
99.05,6.2342071533203125,46999,235000,47000,-13.249678130000001,0.0007,0.9587517380714417,0.3598875105381012,253,-0.06310325115919113,925
99.47,2.642906665802002,47099,235500,47100,-12.07289479,0.0007,0.946520209312439,0.05315861105918884,254,-0.5975443124771118,926
99.78,0.41162729263305664,47199,236000,47200,-9.86095283,0.0007,0.9839330911636353,-0.08228569477796555,254,-0.8011433482170105,926
99.97,8.412772178649902,47299,236500,47300,-8.294576110000001,0.0007,0.8180702924728394,-0.01589905098080635,254,-0.3854736387729645,927
100.32,0.21708054840564728,47399,237000,47400,-6.3579509299999994,0.0007,0.9747648239135742,-0.07706701755523682,255,-0.6815214157104492,928
101.08,0.27104368805885315,47499,237500,47500,-5.58177481,0.0007,0.8794186115264893,-0.5174882411956787,255,-0.4221747815608978,929
102.23,3.930222988128662,47599,238000,47600,-5.045368929999999,0.0007,0.9587929248809814,0.27089086174964905,256,-0.43490466475486755,929
103.3,8.941119194030762,47699,238500,47700,-2.8648865999999997,0.0007,0.8310890197753906,0.584670901298523,256,-0.2961336076259613,930
105.12,0.574112057685852,47799,239000,47800,-2.11830722,0.0007,0.9688281416893005,0.08677565306425095,256,-0.6984989047050476,930
105.82,0.2507420480251312,47899,239500,47900,-1.6698013100000009,0.0007,0.868212103843689,-0.39277786016464233,257,-0.3841111660003662,929
107.11,3.8102715015411377,47999,240000,48000,0.8658593199999994,0.0007,0.823945164680481,0.00010991243470925838,257,-0.0014858001377433538,930
109.15,1.857964277267456,48099,240500,48100,2.26463494,0.0007,0.5459733009338379,0.2517407536506653,258,-0.8063901662826538,930
109.15,1.0241562128067017,48199,241000,48200,2.26463494,0.0007,0.9870951771736145,-0.08955831825733185,258,-0.4958046078681946,931
117.16,1.5332958698272705,48299,241500,48300,0.9389765600000001,0.0007,0.9628666639328003,-0.0513620562851429,259,-0.5578882098197937,930
120.26,0.23592118918895721,48399,242000,48400,1.5810137100000003,0.0007,0.9459453225135803,0.04188651964068413,260,-0.5776875019073486,930
125.94,0.4162198007106781,48499,242500,48500,3.7962263300000005,0.0007,0.795054018497467,-0.442958265542984,260,-0.44773221015930176,931
127.7,0.08613242208957672,48599,243000,48600,2.8069311100000003,0.0007,0.9947659373283386,-0.19389179348945618,260,-0.4936439096927643,931
134.1,2.169060468673706,48699,243500,48700,6.71796171,0.0007,-1.565197229385376,-3.5490716072672512e-06,261,-0.0003594492154661566,932
134.1,3.0105977058410645,48799,244000,48800,6.71796171,0.0007,0.8285748362541199,-0.02412388101220131,261,-0.5035611391067505,933
141.26,2.4491143226623535,48899,244500,48900,8.83458014,0.0007,0.7423324584960938,-0.015554070472717285,261,-0.496753066778183,934
144.55,1.521378517150879,48999,245000,49000,8.16451692,0.0007,-3.952042579650879,0.020175302401185036,262,-0.7020576596260071,934
151.03,21.134151458740234,49099,245500,49100,9.096823070000001,0.0007,0.45785796642303467,0.09571848064661026,262,-0.4584846496582031,935
151.03,1.0847026109695435,49199,246000,49200,9.096823070000001,0.0007,0.7974623441696167,0.16691109538078308,262,-0.47108346223831177,936
156.28,0.8532223701477051,49299,246500,49300,6.698808379999999,0.0007,0.9547854661941528,0.306744247674942,263,-0.5460573434829712,937
160.1,0.1325048804283142,49399,247000,49400,6.16856858,0.0007,0.42803770303726196,0.08934483677148819,263,-0.4212942123413086,937
163.96,1.4024511575698853,49499,247500,49500,7.504783140000001,0.0007,0.9182677268981934,-1.4662001132965088,264,-0.6478195190429688,936
163.96,2.8746066093444824,49599,248000,49600,7.504783140000001,0.0007,0.7973371148109436,-0.19042523205280304,265,-0.7658149600028992,935
173.19,0.6728258728981018,49699,248500,49700,6.84656153,0.0007,0.17627304792404175,0.7764819860458374,265,-0.33955076336860657,934
173.19,0.18513062596321106,49799,249000,49800,6.84656153,0.0007,0.044500112533569336,0.0005617541028186679,266,-0.04676567390561104,934
182.41,1.9770208597183228,49899,249500,49900,7.290995390000001,0.0007,0.2522130012512207,0.10451644659042358,266,-0.8991147875785828,934
182.41,0.12894034385681152,49999,250000,50000,7.290995390000001,0.0007,0.9888960719108582,-0.3141399323940277,267,-0.6280823945999146,935
191.37,0.2001129686832428,50099,250500,50100,6.595083499999999,0.0007,0.9832301139831543,-0.337114542722702,267,-0.4091013967990875,935
197.31,0.17682752013206482,50199,251000,50200,6.061260800000001,0.0007,0.945880651473999,-0.41473302245140076,268,-0.580463707447052,936
197.31,4.795905113220215,50299,251500,50300,6.061260800000001,0.0007,0.017447292804718018,8.245962703767873e-07,268,-7.904792437329888e-05,937
204.54,0.824518084526062,50399,252000,50400,8.37088608,0.0007,0.2641705274581909,0.00787342805415392,268,-0.6757248640060425,937
204.54,0.5079120397567749,50499,252500,50500,8.37088608,0.0007,0.9713457226753235,0.16966381669044495,269,-0.5381154417991638,938
213.72,0.20401246845722198,50599,253000,50600,8.049138430000001,0.0007,0.9430920481681824,-0.13956741988658905,269,-0.5479173064231873,939
221.64,0.2974277138710022,50699,253500,50700,10.16232672,0.0007,0.28404176235198975,0.20019221305847168,269,-0.6927448511123657,939
221.64,0.1917339265346527,50799,254000,50800,10.16232672,0.0007,0.9742149710655212,-0.302905797958374,270,-0.4118154048919678,940
230.4,34.43248748779297,50899,254500,50900,8.48628434,0.0007,-0.14178287982940674,0.15012885630130768,270,-0.18779906630516052,939
230.4,0.41988128423690796,50999,255000,51000,8.48628434,0.0007,0.8554689288139343,-0.5512731075286865,271,-0.180841863155365,940
239.35,2.378727674484253,51099,255500,51100,7.272590329999999,0.0007,0.5274208784103394,0.3777438998222351,271,-0.6567422747612,940
239.35,1.9656864404678345,51199,256000,51200,7.272590329999999,0.0007,-0.5338647365570068,-0.14491043984889984,271,-0.3213842511177063,941
248.21,1.2199972867965698,51299,256500,51300,5.3550705899999995,0.0007,0.2151007056236267,-0.3673420548439026,272,-0.6682674884796143,942
248.21,2.0965466499328613,51399,257000,51400,5.3550705899999995,0.0007,0.27516961097717285,0.21264347434043884,272,-0.5990649461746216,943
257.09,0.9832841753959656,51499,257500,51500,3.9570704099999987,0.0007,0.4299888610839844,-0.3155105710029602,272,-0.4481542110443115,943
257.09,1.817556619644165,51599,258000,51600,3.9570704099999987,0.0007,0.6424709558486938,-0.7703755497932434,273,-0.42798423767089844,944
265.88,0.03370121866464615,51699,258500,51700,3.6905588699999985,0.0007,0.9570287466049194,0.14457306265830994,273,-0.6564098000526428,945
265.88,5.417427062988281,51799,259000,51800,3.6905588699999985,0.0007,0.5938692092895508,0.3386232256889343,273,-0.40357542037963867,945
274.96,0.8071600794792175,51899,259500,51900,2.21424582,0.0007,0.9573717713356018,-0.2606688141822815,274,-0.5296508073806763,946
274.96,1.0469499826431274,51999,260000,52000,2.21424582,0.0007,0.4212685227394104,-0.13820181787014008,274,-0.25031471252441406,947
283.73,0.31601956486701965,52099,260500,52100,1.1572003,0.0007,0.3735080361366272,-0.35031193494796753,274,-0.3835664391517639,947
283.73,1.4182960987091064,52199,261000,52200,1.1572003,0.0007,0.5264449715614319,-0.12244410812854767,275,-0.428358256816864,948
292.48,6.50295877456665,52299,261500,52300,-0.8102444900000008,0.0007,0.8634437918663025,0.32190871238708496,275,-0.4103642404079437,949
292.48,2.7106289863586426,52399,262000,52400,-0.8102444900000008,0.0007,0.6496521234512329,-0.020755713805556297,275,-0.6848902702331543,949
301.45,2.9916043281555176,52499,262500,52500,-0.9544745000000006,0.0007,0.7098789215087891,0.1427493542432785,276,-0.15123075246810913,950
301.45,3.7592735290527344,52599,263000,52600,-0.9544745000000006,0.0007,0.21199268102645874,0.2823682427406311,276,-0.04265628382563591,951
310.41,0.6231425404548645,52699,263500,52700,-1.9075103900000001,0.0007,0.41633057594299316,0.6904799342155457,276,-0.478564977645874,952
310.41,0.8680174946784973,52799,264000,52800,-1.9075103900000001,0.0007,0.5358799695968628,0.05519530922174454,277,-0.42059850692749023,952
319.44,1.6656033992767334,52899,264500,52900,-3.5269978800000006,0.0007,0.9016171097755432,0.2857546806335449,277,-0.38564035296440125,953
319.44,0.7642718553543091,52999,265000,53000,-3.5269978800000006,0.0007,0.42725926637649536,-0.21349549293518066,277,-0.40811967849731445,954
328.28,0.5017015337944031,53099,265500,53100,-5.0779868000000015,0.0007,0.9973979592323303,-0.06085071712732315,278,-0.29174521565437317,953
328.28,0.06609008461236954,53199,266000,53200,-5.0779868000000015,0.0007,0.9346403479576111,-0.0704711452126503,278,-0.32574519515037537,953
336.41,0.11543582379817963,53299,266500,53300,-3.4163136700000005,0.0007,0.9145326614379883,-0.09511030465364456,279,-0.6418963074684143,954
336.41,1.8130792379379272,53399,267000,53400,-3.4163136700000005,0.0007,0.916217029094696,0.10173293203115463,279,-0.45012378692626953,955
345.41,5.249993324279785,53499,267500,53500,-4.02488007,0.0007,0.5797361731529236,-0.28008395433425903,279,-0.617534875869751,955
345.41,0.7448307275772095,53599,268000,53600,-4.02488007,0.0007,0.6364713907241821,0.27203553915023804,280,-0.744460940361023,956
354.63,1.1485815048217773,53699,268500,53700,-4.8815183200000005,0.0007,0.441745400428772,0.00969686545431614,280,-0.395275741815567,956
354.63,1.6164484024047852,53799,269000,53800,-4.8815183200000005,0.0007,0.47563594579696655,-0.4617798328399658,281,-0.554419219493866,955
363.75,0.23340186476707458,53899,269500,53900,-6.017948310000001,0.0007,0.9545189738273621,-0.05989428609609604,282,-0.34163859486579895,954
363.75,0.33097320795059204,53999,270000,54000,-6.017948310000001,0.0007,0.8556358218193054,-0.12087905406951904,282,-0.30628514289855957,954
372.64,0.26286181807518005,54099,270500,54100,-7.540548330000002,0.0007,0.3539189100265503,-0.07200069725513458,283,-0.3264921009540558,955
372.64,1.3928717374801636,54199,271000,54200,-7.540548330000002,0.0007,0.21838557720184326,0.1575535088777542,283,-0.3521077334880829,956
381.87,2.309622287750244,54299,271500,54300,-9.03245013,0.0007,-0.5907498598098755,1.44810152053833,283,-0.22280649840831757,956
381.87,0.16736675798892975,54399,272000,54400,-9.03245013,0.0007,0.9170358777046204,0.07968057692050934,284,-0.6996992230415344,957
