time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/n_updates,train/learning_rate,rollout/ep_len_mean,train/policy_loss,train/entropy_loss,train/explained_variance,train/value_loss
211000,42200,3.61,306,688,42199,0.0007,212.88,0.010914995335042477,-0.9573661088943481,0.8377295732498169,0.00015439389972016215
211500,42300,3.6,306,690,42299,0.0007,212.56,-0.0923161432147026,-0.645052433013916,-144.34388732910156,0.012721344828605652
212000,42400,3.62,306,691,42399,0.0007,213.15,-0.004084857180714607,-0.9460840225219727,0.8798190355300903,4.045656169182621e-05
212500,42500,3.62,306,693,42499,0.0007,213.21,-3.6276407627156004e-05,-0.038251012563705444,-0.8008565902709961,0.0009312996990047395
213000,42600,3.56,306,694,42599,0.0007,211.41,-4.802800958714215e-06,-0.009071636013686657,-325.0982360839844,0.00010189006570726633
213500,42700,3.57,306,696,42699,0.0007,211.72,-0.0030160031747072935,-0.6392934322357178,0.9577648639678955,0.0130773289129138
214000,42800,3.6,306,697,42799,0.0007,212.48,0.000898266036529094,-0.36854708194732666,0.44406330585479736,8.496642112731934e-05
214500,42900,3.59,306,699,42899,0.0007,211.95,0.048537347465753555,-0.6000341176986694,0.9976135492324829,0.002721634693443775
215000,43000,3.51,306,701,42999,0.0007,211.05,0.00019300926942378283,-0.09410618990659714,-0.7783188819885254,0.0013929756823927164
215500,43100,3.49,306,702,43099,0.0007,210.41,0.007495170924812555,-0.3306327760219574,0.8343826532363892,9.353443601867184e-05
216000,43200,3.5,306,704,43199,0.0007,210.64,-0.00306809158064425,-0.8964082598686218,0.5302935838699341,0.00015477079432457685
216500,43300,3.41,306,706,43299,0.0007,209.47,0.007376851048320532,-0.3880140781402588,0.9203912019729614,0.00011452436592662707
217000,43400,3.41,306,707,43399,0.0007,209.38,0.048233021050691605,-1.0390958786010742,-1.0966968536376953,0.0035239767748862505
217500,43500,3.42,306,709,43499,0.0007,209.55,-1.3259603974802303e-06,-0.053973354399204254,0.9171351790428162,1.2932325262227096e-05
218000,43600,3.23,306,710,43599,0.0007,206.83,-0.03737222030758858,-0.7810868620872498,nan,0.015345746651291847
218500,43700,3.24,306,712,43699,0.0007,207.1,0.02669934369623661,-0.9049301147460938,-3.225151538848877,0.0005669009988196194
219000,43800,3.25,306,714,43799,0.0007,207.35,-3.70024899893906e-05,-0.21196436882019043,0.9693773984909058,2.041392008322873e-06
219500,43900,3.24,306,715,43899,0.0007,206.98,-0.0007015857845544815,-0.22031603753566742,-0.19030416011810303,0.00024214436416514218
220000,44000,3.25,306,717,43999,0.0007,207.32,-0.029539326205849648,-0.650057852268219,-1.4046025276184082,0.004645497538149357
220500,44100,3.14,306,718,44099,0.0007,205.67,0.008756207302212715,-0.41257548332214355,-13.71832275390625,0.0010547538986429572
221000,44200,3.16,306,720,44199,0.0007,206.32,0.012306957505643368,-0.6817957162857056,-1.5964252948760986,0.0015994053101167083
221500,44300,3.13,306,722,44299,0.0007,205.94,-0.004010253120213747,-0.8827776312828064,0.2818760275840759,8.928887837100774e-05
222000,44400,3.06,306,723,44399,0.0007,205.59,0.03748941048979759,-0.640096127986908,0.9860697388648987,0.007798365782946348
222500,44500,3.06,306,725,44499,0.0007,205.57,-0.010433407500386238,-0.9621055722236633,-0.6372971534729004,0.0006269376026466489
223000,44600,3.02,306,726,44599,0.0007,205.1,-0.0006268566357903183,-0.21437902748584747,0.6956336498260498,0.0002300681808264926
223500,44700,3.1,306,728,44699,0.0007,205.82,-0.000631385191809386,-0.6294165849685669,-28.210355758666992,1.4622220078308601e-05
224000,44800,3.19,306,730,44799,0.0007,206.78,2.0670402591349557e-05,-0.1404009312391281,0.9981400370597839,0.0007521063089370728
224500,44900,3.15,306,731,44899,0.0007,205.03,0.01585070602595806,-0.9364272952079773,0.7221837639808655,0.0005658632144331932
225000,45000,3.1,306,733,44999,0.0007,204.07,0.007695648353546858,-0.5963996052742004,-0.13637030124664307,0.00034820157452486455
225500,45100,3.06,306,734,45099,0.0007,203.68,0.0038839064072817564,-0.5590738654136658,-0.04413414001464844,0.00040340874693356454
226000,45200,3.03,306,736,45199,0.0007,203.49,0.005051129497587681,-0.3528781533241272,-0.9269701242446899,0.0014183392049744725
226500,45300,3.04,306,738,45299,0.0007,203.61,-0.04790734872221947,-0.27574092149734497,0.9810006022453308,0.004579279571771622
227000,45400,2.95,306,739,45399,0.0007,201.14,-0.08887441456317902,-0.7275415658950806,-1.2245166301727295,0.006673858966678381
227500,45500,2.96,306,741,45499,0.0007,201.38,-0.0037938591558486223,-0.9842783808708191,-1.501145839691162,0.0001392572739860043
228000,45600,2.93,306,742,45599,0.0007,201.32,0.0025487004313617945,-0.6023203134536743,-1.9367091655731201,0.00040504979551769793
228500,45700,2.86,306,744,45699,0.0007,199.96,0.04923541471362114,-0.9178838133811951,0.7323089838027954,0.005381599068641663
229000,45800,2.86,306,746,45799,0.0007,200.07,-0.021678157150745392,-0.5725182890892029,-6.617896556854248,0.0057076215744018555
229500,45900,2.86,306,747,45899,0.0007,200.05,0.09081494808197021,-0.7122825980186462,-59.365745544433594,0.02519826404750347
230000,46000,2.82,306,749,45999,0.0007,199.76,0.25705686211586,-1.0465213060379028,-67.05721282958984,0.06790386885404587
230500,46100,2.76,306,750,46099,0.0007,198.73,0.06808162480592728,-1.0453318357467651,0.4584616422653198,0.004180495161563158
231000,46200,2.77,306,752,46199,0.0007,199.11,0.008469797670841217,-0.5209636092185974,0.9946328401565552,0.0026588100008666515
231500,46300,2.83,306,754,46299,0.0007,200.44,0.01667390950024128,-0.5877711176872253,-2.252352714538574,0.004471217282116413
232000,46400,2.9,306,755,46399,0.0007,200.92,0.004347492475062609,-0.395123690366745,-0.4210251569747925,0.0005630070227198303
232500,46500,2.93,306,757,46499,0.0007,201.17,0.0016025446821004152,-1.1084299087524414,0.7445574998855591,3.736419603228569e-05
233000,46600,2.95,306,758,46599,0.0007,201.73,-0.00245498470030725,-0.8367902636528015,-26.391998291015625,0.0001710063370410353
233500,46700,3.09,307,760,46699,0.0007,205.44,-0.014576220884919167,-1.0503534078598022,-0.7667278051376343,0.0006318303057923913
234000,46800,3.14,307,762,46799,0.0007,206.11,0.022419089451432228,-0.6079058051109314,-65.52226257324219,0.014404977671802044
234500,46900,3.18,307,763,46899,0.0007,206.45,-0.0004000471089966595,-0.5352687835693359,0.8628236055374146,3.7323974538594484e-05
235000,47000,3.21,307,765,46999,0.0007,206.57,-0.0012552657863125205,-0.5008236765861511,0.6453574299812317,9.791613410925493e-05
235500,47100,3.24,307,767,47099,0.0007,206.73,-0.006775130983442068,-0.5766744017601013,-5.074169158935547,0.0010320118162781
236000,47200,3.35,307,768,47199,0.0007,208.51,-0.0015032874653115869,-0.09326597303152084,0.5446217060089111,0.00809460412710905
236500,47300,3.39,307,770,47299,0.0007,208.87,0.021733887493610382,-0.6423436403274536,-1.2500636577606201,0.0008194221300072968
237000,47400,3.36,307,771,47399,0.0007,208.07,0.008899184875190258,-0.6426069140434265,0.41113245487213135,9.281290112994611e-05
237500,47500,3.36,307,773,47499,0.0007,208.08,-0.008443965576589108,-0.6369129419326782,-3.652041435241699,0.00020834896713495255
238000,47600,3.39,307,774,47599,0.0007,208.13,-0.0023154758382588625,-0.722752034664154,0.9518217444419861,3.5325032513355836e-05
238500,47700,3.39,307,776,47699,0.0007,208.22,-0.027154838666319847,-0.5785011649131775,-19.162229537963867,0.0026919953525066376
239000,47800,3.5,307,778,47799,0.0007,210.1,-0.004406737629324198,-0.974425733089447,-2.515687942504883,5.150451397639699e-05
239500,47900,3.49,307,779,47899,0.0007,209.84,-0.02357669174671173,-1.0881223678588867,0.40532881021499634,0.000492788152769208
240000,48000,3.54,307,781,47999,0.0007,210.56,-0.011429852806031704,-0.6070838570594788,-5.034826278686523,0.0014607161283493042
240500,48100,3.64,307,782,48099,0.0007,211.96,-0.05050179362297058,-0.5393306016921997,0.9777795076370239,0.01110039185732603
241000,48200,3.6,307,784,48199,0.0007,211.64,-0.006211234722286463,-0.5277078747749329,0.0,0.0008698427118360996
241500,48300,3.67,307,786,48299,0.0007,212.15,-0.001105969655327499,-0.09029851108789444,-0.3250110149383545,0.0012556007131934166
242000,48400,3.68,307,787,48399,0.0007,212.57,-0.014238878153264523,-0.5390787124633789,-30.02910804748535,0.0013061772333458066
242500,48500,3.7,307,789,48499,0.0007,212.19,-0.023478269577026367,-0.938448429107666,-1.9181067943572998,0.0012618029722943902
243000,48600,3.73,307,790,48599,0.0007,212.22,-0.01586286723613739,-0.6387045979499817,0.6381615400314331,0.00045519365812651813
243500,48700,3.76,307,792,48699,0.0007,212.26,0.005406966432929039,-0.4610672891139984,-6.377830982208252,0.002365478780120611
244000,48800,3.75,307,794,48799,0.0007,211.95,-0.013340266421437263,-0.38646355271339417,0.2888593077659607,0.005842787213623524
244500,48900,3.79,307,795,48899,0.0007,212.15,-0.005173724144697189,-0.4670323431491852,-11.470778465270996,0.001210506772622466
245000,49000,3.62,307,797,48999,0.0007,209.59,0.32212990522384644,-0.6124627590179443,0.1982942819595337,0.3458981215953827
245500,49100,3.6,307,799,49099,0.0007,209.18,1.027349480864359e-05,-0.12062845379114151,0.3109933137893677,0.000133759414893575
246000,49200,3.65,307,800,49199,0.0007,209.95,0.0001896634785225615,-0.9851450324058533,-6.729743480682373,0.0006444929749704897
246500,49300,3.7,307,802,49299,0.0007,210.54,-0.15714587271213531,-0.6643433570861816,-147.20799255371094,0.07602158933877945
247000,49400,3.72,307,803,49399,0.0007,210.34,-0.0002714745351113379,-0.4637549817562103,-34.98280334472656,2.577403574832715e-05
247500,49500,3.71,307,805,49499,0.0007,210.08,0.018018392845988274,-0.7246759533882141,-0.12405180931091309,0.00043893264955841005
248000,49600,3.79,307,807,49599,0.0007,211.65,0.01432897336781025,-0.40372925996780396,0.8377586007118225,0.0013831229880452156
248500,49700,3.89,307,808,49699,0.0007,212.9,-0.0042281681671738625,-0.43870440125465393,-0.36096763610839844,0.0009263710235245526
249000,49800,3.92,307,810,49799,0.0007,212.95,-0.0012978643644601107,-0.8871797919273376,-0.13262176513671875,0.0001595544017618522
249500,49900,3.92,307,811,49899,0.0007,212.94,0.007817442528903484,-0.8514159321784973,-867.3179931640625,0.00020278659940231591
250000,50000,3.93,307,813,49999,0.0007,213.26,0.006829040590673685,-0.39305803179740906,-5.119873046875,0.00421803118661046
250500,50100,3.96,307,815,50099,0.0007,213.19,-0.029536886140704155,-0.5467508435249329,-0.427115797996521,0.0029564702417701483
251000,50200,3.98,307,816,50199,0.0007,212.91,4.99650850542821e-05,-0.032333482056856155,-2.952256917953491,0.0005988331395201385
251500,50300,3.95,307,818,50299,0.0007,211.94,-0.012899661436676979,-0.9092947244644165,-2.302535057067871,0.0003318409144412726
252000,50400,4.0,307,819,50399,0.0007,212.54,0.02264399826526642,-0.3777424693107605,-1.1811251640319824,0.0016703432193025947
252500,50500,3.97,307,821,50499,0.0007,212.4,-0.0011896406067535281,-0.20675873756408691,-136.83370971679688,0.0032138333190232515
253000,50600,3.92,307,823,50599,0.0007,211.34,-0.007525028195232153,-0.8135678172111511,0.9708417654037476,6.263600516831502e-05
253500,50700,3.92,307,824,50699,0.0007,211.1,-0.025828367099165916,-0.7909007668495178,-0.5583999156951904,0.0008803458185866475
254000,50800,3.82,307,826,50799,0.0007,208.68,-0.004079936537891626,-0.45684191584587097,0.7253313064575195,0.00045614951523020864
254500,50900,3.86,307,827,50899,0.0007,208.94,0.00026697979774326086,-0.5470516085624695,0.2562658190727234,0.0001669167832005769
255000,51000,3.79,307,829,50999,0.0007,207.77,0.001188959926366806,-0.5269038677215576,-17.188186645507812,0.0010435422882437706
255500,51100,3.75,307,831,51099,0.0007,207.38,0.038717854768037796,-0.7826868891716003,-170.51144409179688,0.04029792174696922
256000,51200,3.76,307,832,51199,0.0007,207.64,0.016462169587612152,-0.6887667775154114,0.5220983028411865,0.00284566986374557
256500,51300,3.65,307,834,51299,0.0007,205.79,-0.00021659913181792945,-0.2928917109966278,0.9053913354873657,3.9367547287838534e-05
257000,51400,3.59,307,835,51399,0.0007,204.86,0.05595145747065544,-0.47017335891723633,-634.3228759765625,0.08063889294862747
257500,51500,3.61,307,837,51499,0.0007,205.41,0.026606092229485512,-0.58282870054245,-3.4551987648010254,0.0013196378713473678
258000,51600,3.58,307,839,51599,0.0007,204.59,-0.0191335566341877,-0.8212011456489563,0.960479736328125,0.013725238852202892
258500,51700,3.53,307,840,51699,0.0007,204.02,-0.05627937242388725,-0.7240917086601257,-1045.4249267578125,0.010820003226399422
259000,51800,3.5,307,842,51799,0.0007,203.66,-0.0026051984168589115,-0.8589450120925903,0.7307166457176208,2.2035534129827283e-05
259500,51900,3.51,307,843,51899,0.0007,203.96,0.0036617957521229982,-0.6794482469558716,-4.4115214347839355,0.0002963063889183104
260000,52000,3.51,307,845,51999,0.0007,203.93,-0.06611019372940063,-0.8839864730834961,-1.1943433284759521,0.006956044584512711
260500,52100,3.43,307,847,52099,0.0007,203.21,-0.002658047014847398,-0.30209848284721375,0.3078705072402954,0.00024516257690265775
261000,52200,3.43,307,848,52199,0.0007,203.08,0.004128045402467251,-0.7893522381782532,0.8128978610038757,8.96839119377546e-05
261500,52300,3.42,307,850,52299,0.0007,202.82,-0.07290571182966232,-0.8143917322158813,-9.249276161193848,0.00920039601624012
262000,52400,3.37,307,851,52399,0.0007,201.86,-0.012566067278385162,-0.6269392967224121,-0.6877307891845703,0.0022509563714265823
262500,52500,3.39,307,853,52499,0.0007,202.42,-0.03237881883978844,-0.5113758444786072,-15173.9755859375,0.06987326592206955
263000,52600,3.41,307,855,52599,0.0007,203.04,-0.0062325685285031796,-0.6977516412734985,0.40606290102005005,9.593480353942141e-05
263500,52700,3.42,307,856,52699,0.0007,203.31,0.016107259318232536,-0.929803192615509,-2.1289174556732178,0.0012527804356068373
264000,52800,3.38,307,858,52799,0.0007,202.96,0.006032535340636969,-0.22223058342933655,0.6401002407073975,4.365808854345232e-05
264500,52900,3.43,307,859,52899,0.0007,203.72,0.006769282277673483,-0.8501184582710266,-0.2702847719192505,0.0006222535157576203
265000,53000,3.34,307,861,52999,0.0007,202.71,-0.02535882592201233,-0.4338865280151367,-2.2072887420654297,0.003997458145022392
265500,53100,3.41,307,863,53099,0.0007,204.0,-0.0006808819598518312,-0.07752327620983124,-0.44378554821014404,0.0009789576288312674
266000,53200,3.47,307,864,53199,0.0007,204.85,-3.898003342328593e-07,-0.024207158014178276,-0.5477533340454102,0.00013804905756842345
266500,53300,3.46,307,866,53299,0.0007,204.41,0.013951453380286694,-0.5446893572807312,-2.6797633171081543,0.00146093952935189
267000,53400,3.46,307,868,53399,0.0007,204.43,-0.012369968928396702,-0.24302838742733002,0.019028127193450928,0.0006362493149936199
267500,53500,3.47,307,869,53499,0.0007,204.65,0.0006910882075317204,-0.24753423035144806,0.9941897392272949,0.0008767880499362946
268000,53600,3.52,307,871,53599,0.0007,205.24,0.0006652878946624696,-0.058881260454654694,-53.71992874145508,0.06863459199666977
268500,53700,3.41,307,872,53699,0.0007,203.86,-0.0003118852328043431,-0.06647682189941406,0.0,0.0007857998716644943
269000,53800,3.36,307,874,53799,0.0007,203.38,-0.02223890833556652,-0.5001415610313416,0.12633341550827026,0.0004675246309489012
269500,53900,3.36,307,875,53899,0.0007,206.22,2.7176172770482232e-11,-0.0028000937309116125,0.0,2.6496393376899616e-15
270000,54000,3.36,307,877,53999,0.0007,206.22,6.250527873064016e-11,-0.0028000769671052694,1.1920928955078125e-07,1.594431950021919e-14
270500,54100,3.36,307,879,54099,0.0007,206.22,5.489598359220693e-11,-0.002800081390887499,0.0,6.894370464067753e-15
271000,54200,3.36,307,880,54199,0.0007,206.22,3.64159674637321e-11,-0.0028000790625810623,0.0,3.0346926804570044e-15
271500,54300,3.36,307,882,54299,0.0007,206.22,4.45689075923017e-11,-0.0028000667225569487,0.0,5.19328097236052e-15
272000,54400,3.36,307,884,54399,0.0007,206.22,2.228445379615085e-11,-0.0028000648599117994,0.0,3.3324516547129663e-15
272500,54500,3.36,307,885,54499,0.0007,206.22,-5.064738388682599e-07,-0.0035389375407248735,0.0,1.9459425857348833e-06
273000,54600,3.36,307,887,54599,0.0007,206.22,-8.802663131746158e-08,-0.0043577589094638824,0.0,3.672661108566899e-08
273500,54700,3.36,307,888,54699,0.0007,245.9,-3.6855990481754475e-10,-0.0030070426873862743,0.0,2.357182157797233e-12
274000,54800,3.36,307,890,54799,0.0007,245.9,6.663019580521734e-10,-0.0030043120495975018,0.0,4.478392483242555e-12
274500,54900,3.36,307,891,54899,0.0007,245.9,8.230793269170533e-10,-0.003004239872097969,1.1920928955078125e-07,7.447327476928223e-12
275000,55000,3.36,307,893,54999,0.0007,245.9,2.314082037102594e-09,-0.003003464313223958,1.1920928955078125e-07,6.582313166747511e-11
275500,55100,3.36,307,895,55099,0.0007,245.9,4.386345153761795e-07,-0.0027116662822663784,0.0,3.071635774176684e-06
276000,55200,3.36,307,896,55199,0.0007,245.9,4.911504447591142e-07,-0.003159591928124428,1.1920928955078125e-07,2.7344074169377564e-06
276500,55300,3.36,307,898,55299,0.0007,245.9,4.754453541977455e-08,-0.014322402887046337,0.0,8.500369297337329e-10
277000,55400,3.36,307,899,55399,0.0007,245.9,7.983172736203414e-07,-0.003249623579904437,0.0,6.63515811538673e-06
277500,55500,3.36,307,901,55499,0.0007,245.9,2.9350172292552656e-10,-0.004068698268383741,0.0,3.393409956243404e-13
278000,55600,3.36,307,903,55599,0.0007,245.9,1.4444334617280674e-08,-0.005652218125760555,0.0,6.270210461956083e-10
278500,55700,3.37,307,904,55699,0.0007,293.88,-0.1349804699420929,-0.9065410494804382,0.0,0.032232992351055145
279000,55800,3.38,307,906,55799,0.0007,294.96,-7.41149196983315e-05,-0.0360695980489254,-25.38054847717285,0.0002889193419832736
279500,55900,3.2,307,907,55899,0.0007,291.25,-0.030971143394708633,-0.0877702385187149,-1428.6668701171875,0.0004593551275320351
280000,56000,3.12,307,909,55999,0.0007,289.7,5.3781354836246464e-06,-0.003551715984940529,-2673.814208984375,0.0002793071325868368
280500,56100,3.04,307,911,56099,0.0007,287.32,-2.1035440056493826e-08,-0.0035145729780197144,-1.5023365020751953,1.055892884238574e-08
281000,56200,2.84,307,912,56199,0.0007,283.06,4.631001502275467e-06,-0.005473658442497253,-492.26544189453125,0.00011706456280080602
281500,56300,2.69,307,914,56299,0.0007,279.43,-1.7698553733680455e-07,-0.003279759781435132,-185.06930541992188,2.1305056634446373e-06
282000,56400,2.56,307,915,56399,0.0007,276.38,1.6211803313126438e-06,-0.007532681804150343,-26.51951789855957,8.908471500035375e-06
282500,56500,2.47,307,917,56499,0.0007,273.56,-1.4879249476962286e-07,-0.0037423395551741123,-461.78704833984375,4.820675485461834e-07
283000,56600,2.34,307,919,56599,0.0007,270.54,4.655366012684681e-07,-0.003935625310987234,-45.82636260986328,1.545004465697275e-06
283500,56700,2.22,307,920,56699,0.0007,267.75,3.204983300975073e-08,-0.0037991907447576523,-1.0552046298980713,8.727590738999425e-08
284000,56800,2.12,307,922,56799,0.0007,264.7,-1.6990288997931202e-07,-0.002034910721704364,-39.42118453979492,1.2753980627167039e-06
284500,56900,2.06,307,923,56899,0.0007,262.8,5.701640404254249e-08,-0.002037326106801629,0.4105296730995178,1.0863659838378226e-07
285000,57000,1.96,307,925,56999,0.0007,259.69,8.166058051983782e-08,-0.0033214539289474487,0.9003267288208008,7.08681895389418e-08
285500,57100,1.77,307,927,57099,0.0007,255.7,8.224201053508295e-08,-0.0034645944833755493,0.44275009632110596,7.282895353455388e-08
286000,57200,1.65,307,928,57199,0.0007,252.07,-4.7471761632778e-08,-0.005473180208355188,0.10073661804199219,2.857224856711582e-08
286500,57300,1.45,307,930,57299,0.0007,247.71,-3.488298432330339e-07,-0.006723993923515081,0.6753451824188232,2.40055157973984e-07
287000,57400,1.32,307,932,57399,0.0007,244.7,-1.4169386304274667e-06,-0.011499636806547642,-6.737715244293213,1.3361183164306567e-06
287500,57500,1.16,307,933,57499,0.0007,240.7,-3.3876330007842625e-07,-0.007659012917429209,-0.570439338684082,2.0069967376912246e-07
288000,57600,0.96,307,935,57599,0.0007,236.25,1.1822663736893446e-06,-0.006989527028053999,-6.847066402435303,6.143153768789489e-06
288500,57700,0.87,307,936,57699,0.0007,233.53,-1.2804322068404872e-05,-0.0484270416200161,-20.533418655395508,4.713166617875686e-06
289000,57800,0.63,307,938,57799,0.0007,228.79,6.948863301659003e-06,-0.04073286056518555,-41.1903190612793,3.2347918477171334e-06
289500,57900,0.5,307,940,57899,0.0007,225.72,-4.854885901295347e-06,-0.040554918348789215,-8.187413215637207,1.7269838963329676e-06
290000,58000,0.34,307,941,57999,0.0007,222.65,4.1216688259737566e-05,-0.2428060621023178,-21.841060638427734,1.591379827914352e-06
290500,58100,0.26,307,943,58099,0.0007,220.04,-2.871178548957687e-05,-0.11536908149719238,-21.131101608276367,1.1736540727724787e-05
291000,58200,0.16,307,945,58199,0.0007,175.2,-1.8635913875186816e-05,-0.05967358872294426,-14.239718437194824,1.110516950575402e-05
291500,58300,0.06,307,946,58299,0.0007,123.7,3.997117801191052e-06,-0.04668006673455238,-7.207179069519043,1.9473627617117018e-05
292000,58400,0.09,307,948,58399,0.0007,124.58,6.51961236144416e-05,-0.02248426154255867,0.0,0.0005026885191909969
292500,58500,0.07,307,949,58499,0.0007,124.01,-1.0853191270143725e-06,-0.0019241158151999116,-624.785400390625,4.0988150431076065e-05
293000,58600,0.07,307,951,58599,0.0007,124.01,1.059631955513396e-07,-0.0015299204969778657,0.0,5.426275038189488e-07
293500,58700,0.07,307,953,58699,0.0007,124.01,6.067870344850235e-06,-0.017900196835398674,-9.094493865966797,9.315313036495354e-06
294000,58800,0.07,307,954,58799,0.0007,124.01,-0.00036817367072217166,-0.13668349385261536,-0.26872527599334717,0.0002814377658069134
294500,58900,0.13,307,956,58899,0.0007,125.94,-5.983686605759431e-06,-0.02431461587548256,-99.47671508789062,7.130018730094889e-06
295000,59000,0.13,307,957,58999,0.0007,125.94,9.378501999890432e-06,-0.016609057784080505,-316.35321044921875,3.133550490019843e-05
295500,59100,0.13,307,959,59099,0.0007,125.94,4.3821188455694937e-07,-0.006761218886822462,-111.95465850830078,3.883833414874971e-05
296000,59200,0.13,307,961,59199,0.0007,125.94,1.789844645827543e-06,-0.01703506149351597,-81.85774993896484,1.0100469580720528e-06
296500,59300,0.13,307,962,59299,0.0007,125.94,-8.361676918866578e-06,-0.07596724480390549,-922.4151611328125,2.8069705422240077e-06
297000,59400,0.13,307,964,59399,0.0007,125.94,7.69996677263407e-06,-0.06790035963058472,0.0,5.594344543169427e-07
297500,59500,0.13,307,966,59499,0.0007,125.94,-0.014073695056140423,-0.48895230889320374,-1.7595782279968262,0.00023282859183382243
298000,59600,0.15,307,967,59599,0.0007,126.69,-2.3179579784482485e-06,-0.03583456203341484,-6.0845208168029785,3.9055916545294167e-07
298500,59700,0.17,307,969,59699,0.0007,127.26,7.890456799941603e-06,-0.027407079935073853,-0.5782673358917236,1.3162512004782911e-05
299000,59800,0.17,307,970,59799,0.0007,127.26,-3.16176337946672e-05,-0.045941311866045,-27.27577018737793,4.4017455365974456e-05
299500,59900,0.21,307,972,59899,0.0007,128.4,-0.004331306554377079,-0.4306716024875641,0.48415929079055786,1.8421991626382805e-05
300000,60000,0.25,307,974,59999,0.0007,129.74,-7.443236972903833e-05,-0.19221143424510956,-11.03962516784668,6.783830940548796e-06
