train/policy_loss,train/explained_variance,time/fps,train/entropy_loss,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/value_loss,time/iterations,time/total_timesteps,train/n_updates,train/learning_rate
0.5906396508216858,0.9431669116020203,486,-0.8333269953727722,99,303.43,24.334618759999998,0.7067517042160034,9700,48500,9699,0.0007
0.26003071665763855,-2.4012248516082764,484,-0.792383074760437,101,303.43,24.334618759999998,0.3452792167663574,9800,49000,9799,0.0007
2.2424511909484863,-0.01745915412902832,485,-1.068131685256958,101,312.2,25.064838959999992,4.666285037994385,9900,49500,9899,0.0007
0.35452085733413696,-2.021202802658081,483,-0.7774952054023743,103,312.2,25.064838959999992,2.0858304500579834,10000,50000,9999,0.0007
-0.1602655053138733,0.8434467315673828,481,-0.5711869597434998,104,319.1,23.747319179999995,0.4165099263191223,10100,50500,10099,0.0007
4.428170204162598,-0.3169959783554077,483,-0.933594822883606,105,319.1,23.747319179999995,21.70510482788086,10200,51000,10199,0.0007
0.013374025002121925,0.15466958284378052,485,-0.587884783744812,106,324.58,20.803481839999996,1.0596888065338135,10300,51500,10299,0.0007
-0.7080729603767395,0.4854973554611206,485,-0.3754821717739105,107,324.58,20.803481839999996,3.5315945148468018,10400,52000,10399,0.0007
-0.6747800707817078,-0.7704566717147827,487,-1.1682765483856201,107,332.15,19.903223629999996,3.295539379119873,10500,52500,10499,0.0007
0.853186309337616,0.7291337251663208,489,-0.9290924072265625,108,332.15,19.903223629999996,2.98486328125,10600,53000,10599,0.0007
0.30938977003097534,0.6841527223587036,490,-0.4486079216003418,108,337.16,16.916098959999996,1.1010076999664307,10700,53500,10699,0.0007
0.7377089858055115,-2.838294744491577,492,-0.9996318817138672,109,342.4,18.163210619999994,5.390986442565918,10800,54000,10799,0.0007
0.10059654712677002,0.7883690595626831,493,-0.6572040319442749,110,342.4,18.163210619999994,1.3823325634002686,10900,54500,10899,0.0007
-0.7583016753196716,-0.24836301803588867,495,-0.6948882341384888,111,346.36,17.61225627,2.8403217792510986,11000,55000,10999,0.0007
-0.005663890391588211,-0.00011086463928222656,496,-0.11101961135864258,111,346.36,17.61225627,0.07261788845062256,11100,55500,11099,0.0007
-0.0010340200969949365,-0.0071179866790771484,497,-0.022134490311145782,112,350.23,19.22008714,0.13773168623447418,11200,56000,11199,0.0007
0.5807806849479675,0.8405287265777588,499,-1.1638238430023193,113,355.44,22.978027970000003,0.7491683959960938,11300,56500,11299,0.0007
-0.0035382802598178387,1.329183578491211e-05,500,-0.04169938713312149,113,357.83,27.27353913,0.32130664587020874,11400,57000,11399,0.0007
2.137633800506592,0.837985098361969,501,-1.130456805229187,114,359.09,34.467209569999994,3.8918628692626953,11500,57500,11499,0.0007
-0.558890700340271,0.8059892654418945,503,-1.1612775325775146,115,360.76,36.82893947,0.9765684008598328,11600,58000,11599,0.0007
0.4652951657772064,0.8699802756309509,504,-0.5200754404067993,115,364.41,41.86826503,6.6009416580200195,11700,58500,11699,0.0007
1.5372353792190552,0.8100615739822388,505,-0.6350175142288208,116,362.25,42.5944719,2.6195285320281982,11800,59000,11799,0.0007
-0.6379414796829224,0.8624293804168701,506,-0.39606279134750366,117,362.24,42.52628357,3.3128809928894043,11900,59500,11899,0.0007
-0.2748103439807892,0.9689264297485352,504,-1.163407564163208,118,366.77,42.28560079,0.1325910985469818,12000,60000,11999,0.0007
-0.02492387220263481,0.9926700592041016,505,-0.4830489158630371,119,365.66,42.1444855,0.01673785224556923,12100,60500,12099,0.0007
-0.00060793396551162,-0.027333498001098633,503,-0.00019235322542954236,121,365.85,42.01876667,408.52093505859375,12200,61000,12199,0.0007
0.5335732698440552,0.3220442533493042,501,-0.8067387342453003,122,369.57,41.58390281999999,2.1174988746643066,12300,61500,12299,0.0007
-0.227412611246109,0.8130162954330444,502,-0.9238893389701843,123,369.57,41.58390281999999,0.22088217735290527,12400,62000,12399,0.0007
-0.7834262251853943,-0.24630773067474365,504,-0.8244938850402832,123,375.42,39.10142124000001,4.378228187561035,12500,62500,12499,0.0007
-1.9224716424942017,0.4328778386116028,502,-0.7414976358413696,125,375.42,39.10142124000001,4.151303768157959,12600,63000,12599,0.0007
-0.5835614800453186,-0.7152184247970581,503,-0.7443199753761292,126,383.48,37.734182600000004,7.091161251068115,12700,63500,12699,0.0007
-3.019500494003296,-0.9122470617294312,505,-0.8791934251785278,126,383.48,37.734182600000004,19.4627628326416,12800,64000,12799,0.0007
-1.7038707733154297,-0.6120003461837769,506,-0.7458124160766602,127,390.51,33.67663777,2.740067720413208,12900,64500,12899,0.0007
-0.2257658690214157,0.7668265104293823,507,-0.6950915455818176,128,390.51,33.67663777,0.421405553817749,13000,65000,12999,0.0007
-0.9051824808120728,0.6514516472816467,506,-0.38615065813064575,129,393.11,33.55713773,1.0672839879989624,13100,65500,13099,0.0007
-2.1541988849639893,-0.17545294761657715,504,-0.684402346611023,130,393.11,33.55713773,7.042482852935791,13200,66000,13199,0.0007
-0.5991495847702026,0.28020137548446655,503,-0.7888524532318115,132,401.52,32.15097298999999,0.7257939577102661,13300,66500,13299,0.0007
0.22478020191192627,0.7033700942993164,502,-0.8145755529403687,133,401.52,32.15097298999999,1.0416498184204102,13400,67000,13399,0.0007
-0.15127350389957428,0.6502141356468201,503,-0.45540276169776917,134,409.12,30.486627870000003,0.9665034413337708,13500,67500,13499,0.0007
0.4847201406955719,0.2435484528541565,502,-0.8040498495101929,135,409.12,30.486627870000003,0.8894655108451843,13600,68000,13599,0.0007
-0.309739887714386,-0.551699161529541,501,-0.5635603070259094,136,414.98,27.78660382,1.549869179725647,13700,68500,13699,0.0007
-0.0019824891351163387,0.5357798337936401,502,-0.474517285823822,137,414.98,27.78660382,0.38220709562301636,13800,69000,13799,0.0007
0.05587542802095413,-0.1302245855331421,503,-0.6858254671096802,137,420.38,24.16883286,0.3854092061519623,13900,69500,13899,0.0007
0.270119309425354,0.9726167917251587,505,-0.8394100069999695,138,420.38,24.16883286,0.16795524954795837,14000,70000,13999,0.0007
0.00021441867284011096,-1.0310251712799072,503,-0.0004937353660352528,139,428.81,23.787252999999996,273.12054443359375,14100,70500,14099,0.0007
0.36159759759902954,0.9773060083389282,502,-1.087810754776001,141,432.46,25.47756415,0.12768398225307465,14200,71000,14199,0.0007
0.19771072268486023,0.528436541557312,501,-0.7189517617225647,142,437.5,27.405670309999994,1.1372157335281372,14300,71500,14299,0.0007
0.2607797682285309,0.7030346393585205,500,-0.6078798174858093,143,437.5,27.405670309999994,3.6724438667297363,14400,72000,14399,0.0007
-0.9797197580337524,0.729982852935791,499,-0.6911894679069519,145,445.65,26.123065190000002,1.8481289148330688,14500,72500,14499,0.0007
-0.5667651295661926,0.8551875352859497,497,-0.286825954914093,146,445.65,26.123065190000002,0.46112728118896484,14600,73000,14599,0.0007
0.9849804043769836,0.1540650725364685,498,-0.6329656839370728,147,453.77,26.152208100000003,0.8849433064460754,14700,73500,14699,0.0007
-2.8695356845855713,0.11262190341949463,497,-0.5575912594795227,148,453.77,26.152208100000003,5.883681297302246,14800,74000,14799,0.0007
-0.5113308429718018,0.738514244556427,496,-0.42808637022972107,150,461.46,24.961590200000003,1.7118911743164062,14900,74500,14899,0.0007
-0.013356983661651611,0.40508347749710083,497,-0.6405529379844666,150,461.46,24.961590200000003,0.22375699877738953,15000,75000,14999,0.0007
-0.4637870788574219,-8.374346733093262,496,-0.6028598546981812,151,469.21,24.54101586,2.3284718990325928,15100,75500,15099,0.0007
0.05720822140574455,0.9097765684127808,495,-0.8746917843818665,153,469.21,24.54101586,0.15499253571033478,15200,76000,15199,0.0007
0.34993496537208557,0.8789491653442383,494,-0.5547528266906738,154,475.95,21.63780194,0.5538118481636047,15300,76500,15299,0.0007
-0.22942690551280975,0.9121134281158447,495,-0.5939198732376099,155,480.29,23.939298550000004,0.3789694905281067,15400,77000,15399,0.0007
0.10809068381786346,0.823661208152771,496,-0.6625824570655823,155,480.29,23.939298550000004,1.1303126811981201,15500,77500,15499,0.0007
-0.3158404231071472,0.9118483066558838,497,-0.7577052116394043,156,488.29,24.59287878,0.3056734502315521,15600,78000,15599,0.0007
-0.5319433808326721,-0.512004017829895,498,-0.7587544918060303,157,488.29,24.59287878,1.5500264167785645,15700,78500,15699,0.0007
-0.26343464851379395,0.45783060789108276,499,-0.7278248071670532,158,495.14,26.64937073,1.6820824146270752,15800,79000,15799,0.0007
0.7300900220870972,0.9586415886878967,500,-0.5723664164543152,158,500.86,28.952165389999994,0.7795528173446655,15900,79500,15899,0.0007
-0.10887767374515533,0.9868910312652588,502,-0.45634564757347107,159,502.41,29.212502479999994,0.03310450166463852,16000,80000,15999,0.0007
0.5727120637893677,0.9667333960533142,503,-0.8662846684455872,159,503.72,28.54578058,0.4532800316810608,16100,80500,16099,0.0007
0.0029891151934862137,0.008880019187927246,504,-0.03456423804163933,160,505.3,31.140649149999998,0.4384443163871765,16200,81000,16199,0.0007
0.615146815776825,0.8917664289474487,505,-0.7769187688827515,161,507.28,33.73104671,1.2653529644012451,16300,81500,16299,0.0007
-0.05266374349594116,0.9451702237129211,503,-0.6291684508323669,162,511.32,35.79610081,0.12364822626113892,16400,82000,16399,0.0007
-0.5806659460067749,0.352486252784729,502,-0.6491670608520508,164,511.32,35.79610081,0.5247531533241272,16500,82500,16499,0.0007
0.11382033675909042,0.8475439548492432,503,-0.6736995577812195,164,519.42,35.15900817,0.6374515295028687,16600,83000,16599,0.0007
-0.22301702201366425,0.9284414649009705,502,-0.756538450717926,166,519.42,35.15900817,0.1429007351398468,16700,83500,16699,0.0007
-1.4314281940460205,0.24196118116378784,501,-0.6783540844917297,167,527.53,34.92065187,1.4673025608062744,16800,84000,16799,0.0007
-0.6596323251724243,-0.7800912857055664,502,-0.7728089094161987,168,527.53,34.92065187,3.385058641433716,16900,84500,16899,0.0007
-0.03477110713720322,0.8397544622421265,503,-0.37786608934402466,168,534.78,31.0395141,0.367521196603775,17000,85000,16999,0.0007
-0.015954483300447464,0.4854602813720703,504,-0.3264150619506836,169,534.78,31.0395141,0.8462481498718262,17100,85500,17099,0.0007
0.4215390682220459,0.64598149061203,505,-0.6132953763008118,170,540.76,27.80355966,1.7434451580047607,17200,86000,17199,0.0007
-0.5912355184555054,0.9519587755203247,506,-0.8733092546463013,170,540.76,27.80355966,0.5353188514709473,17300,86500,17299,0.0007
-0.2525976598262787,0.8147266507148743,507,-0.6046823263168335,171,547.24,26.446294679999998,0.9354483485221863,17400,87000,17399,0.0007
0.22658953070640564,0.9187445044517517,507,-0.529625415802002,172,549.88,26.083895330000004,1.017575740814209,17500,87500,17499,0.0007
-0.6023203134536743,-0.13392877578735352,508,-0.4421384334564209,173,552.53,25.700744700000005,2.6418514251708984,17600,88000,17599,0.0007
0.6956914663314819,-0.7969081401824951,508,-0.5160226821899414,173,555.24,27.32911052,3.5382251739501953,17700,88500,17699,0.0007
-0.03485962375998497,0.9768248796463013,508,-0.7884230613708496,175,560.62,32.99208547,0.30688440799713135,17800,89000,17799,0.0007
-0.769952654838562,0.8838960528373718,507,-1.0108920335769653,176,562.66,35.78412702,0.5532099008560181,17900,89500,17899,0.0007
-0.06281639635562897,0.40767037868499756,506,-0.7188133001327515,177,565.52,38.92255068,0.46666842699050903,18000,90000,17999,0.0007
0.24054138362407684,-0.1294548511505127,507,-0.43446463346481323,178,567.73,39.30814058000001,0.1691136658191681,18100,90500,18099,0.0007
-0.5781548619270325,0.9529143571853638,508,-0.8114582896232605,178,570.78,41.27763682,0.28763213753700256,18200,91000,18199,0.0007
-0.0011103881988674402,-0.08740150928497314,509,-0.0001317277055932209,179,577.27,43.480587719999995,11406.833984375,18300,91500,18299,0.0007
0.012773245573043823,0.9125950932502747,509,-0.5187854766845703,180,577.27,43.480587719999995,0.1533411294221878,18400,92000,18399,0.0007
-0.5057045817375183,0.7997748255729675,510,-0.4664308428764343,181,583.37,45.43166418999999,0.4329347610473633,18500,92500,18499,0.0007
0.6575254201889038,0.5183610916137695,511,-0.4410511553287506,181,588.71,47.52468540999999,14.703776359558105,18600,93000,18599,0.0007
-0.39298370480537415,0.848381757736206,512,-0.5970770716667175,182,591.79,50.25767796,1.186938762664795,18700,93500,18699,0.0007
-0.2589331865310669,0.9926031231880188,511,-0.6956329345703125,183,594.41,52.413874310000004,0.7018173336982727,18800,94000,18799,0.0007
1.2280811071395874,-0.8991308212280273,510,-0.3924660086631775,185,593.94,51.59185664,2.8530068397521973,18900,94500,18899,0.0007
0.12580503523349762,0.7034819722175598,511,-0.5112752914428711,185,597.31,51.88536728,1.0473682880401611,19000,95000,18999,0.0007
0.24271877110004425,0.9536729454994202,511,-0.5291533470153809,186,598.38,51.062169420000004,0.6599003672599792,19100,95500,19099,0.0007
-0.09167106449604034,0.347842812538147,510,-0.20370253920555115,187,603.15,53.63344773,3.4561753273010254,19200,96000,19199,0.0007
0.6172674298286438,0.7101773619651794,511,-0.36483263969421387,188,603.15,53.63344773,5.143532752990723,19300,96500,19299,0.0007
0.0337848961353302,0.9659493565559387,512,-0.5132461786270142,189,611.16,55.84048567999999,0.02924378775060177,19400,97000,19399,0.0007
0.18125465512275696,0.48641765117645264,513,-0.532730221748352,189,615.0,58.39355657,2.15635347366333,19500,97500,19499,0.0007
-0.6884250640869141,0.7112040519714355,514,-0.6749371290206909,190,616.86,60.55335646999999,2.1457767486572266,19600,98000,19599,0.0007
-0.9524250030517578,0.7523853778839111,514,-0.6604325771331787,191,616.86,60.55335646999999,4.4178571701049805,19700,98500,19699,0.0007
-0.25661951303482056,0.7689580917358398,515,-0.6032428741455078,191,625.64,60.96923419000001,0.6943441033363342,19800,99000,19799,0.0007
-0.58976811170578,-0.921263575553894,516,-0.532749593257904,192,625.64,60.96923419000001,4.254490852355957,19900,99500,19899,0.0007
-0.5237957239151001,0.3388199806213379,515,-0.34988126158714294,194,634.75,60.44533177,2.198417901992798,20000,100000,19999,0.0007
-0.34818822145462036,0.18339401483535767,514,-0.5715972781181335,195,634.75,60.44533177,1.3184173107147217,20100,100500,20099,0.0007
-1.0563751459121704,0.8896023035049438,513,-0.44196948409080505,196,643.61,60.00959338,0.46873345971107483,20200,101000,20199,0.0007
-0.32707679271698,0.7494208812713623,511,-0.5258488059043884,198,646.47,62.44193223,1.285660982131958,20300,101500,20299,0.0007
0.11562886089086533,-2.9386627674102783,510,-0.6829981803894043,199,646.47,62.44193223,0.7340445518493652,20400,102000,20399,0.0007
-0.41422995924949646,0.47570961713790894,510,-0.43277254700660706,200,654.72,61.04244845,0.907355785369873,20500,102500,20499,0.0007
-0.11597174406051636,-0.8153349161148071,509,-0.5290639400482178,202,654.72,61.04244845,0.7313108444213867,20600,103000,20599,0.0007
0.44731250405311584,0.5384216904640198,508,-0.38083866238594055,203,663.66,60.044561650000006,2.7326791286468506,20700,103500,20699,0.0007
0.4289301931858063,0.6122872829437256,507,-0.42815732955932617,204,663.66,60.044561650000006,1.3402330875396729,20800,104000,20799,0.0007
0.019986199215054512,-3.165605068206787,506,-0.2401597797870636,206,672.21,59.30760728000001,0.25280702114105225,20900,104500,20899,0.0007
-0.4037981629371643,-0.09434342384338379,505,-0.5636003613471985,207,672.21,59.30760728000001,2.838434934616089,21000,105000,20999,0.0007
-0.13460604846477509,0.5643457770347595,506,-0.5193377733230591,208,680.36,58.307852090000004,0.8454285860061646,21100,105500,21099,0.0007
-0.1966366469860077,0.6922783851623535,507,-0.43281054496765137,209,680.36,58.307852090000004,1.0533407926559448,21200,106000,21199,0.0007
-0.05193867161870003,0.9964724779129028,507,-0.666777491569519,209,684.8,54.04233341000001,0.016799742355942726,21300,106500,21299,0.0007
0.019985122606158257,-0.3157459497451782,508,-0.04060373827815056,210,682.63,51.77964653000001,5.601729393005371,21400,107000,21399,0.0007
0.12371914088726044,0.9441065788269043,508,-0.49582943320274353,211,677.93,53.976747450000005,0.7641822099685669,21500,107500,21499,0.0007
-1.4870907068252563,-0.30397748947143555,509,-0.585543155670166,211,677.93,53.976747450000005,9.60538387298584,21600,108000,21599,0.0007
-0.0,-31.25939178466797,510,-1.2168129615020007e-06,212,672.28,54.00665168000001,8678.458984375,21700,108500,21699,0.0007
-0.0786532312631607,0.9198092222213745,509,-0.5643625855445862,214,672.28,54.00665168000001,0.3099973201751709,21800,109000,21799,0.0007
-0.2514151930809021,0.9841185808181763,509,-0.9149101376533508,214,668.56,56.128034160000006,0.22423896193504333,21900,109500,21899,0.0007
-0.8397372364997864,0.939313530921936,508,-0.874504566192627,216,668.56,56.128034160000006,2.674851655960083,22000,110000,21999,0.0007
-1.0750852823257446,0.0155409574508667,508,-0.40363866090774536,217,668.18,58.03454817000001,1.3959696292877197,22100,110500,22099,0.0007
1.0561119318008423,-0.3693859577178955,508,-0.6848441362380981,218,668.18,58.03454817000001,2.352825164794922,22200,111000,22199,0.0007
-2.919745683670044,0.7616957426071167,508,-0.4756981432437897,219,668.18,57.548072860000005,4.106145858764648,22300,111500,22299,0.0007
-0.26310598850250244,0.916006863117218,509,-0.6962717175483704,219,668.18,57.548072860000005,0.32717546820640564,22400,112000,22399,0.0007
-0.0106766726821661,0.9895901083946228,508,-0.845014214515686,221,668.18,57.805838570000006,0.028845855966210365,22500,112500,22499,0.0007
0.17669665813446045,0.9954927563667297,508,-0.6556353569030762,222,656.48,60.44487770999999,0.0984160453081131,22600,113000,22599,0.0007
-0.2533620595932007,0.978551983833313,508,-0.4386315941810608,223,649.66,60.42195686,0.18460869789123535,22700,113500,22699,0.0007
-0.02364426665008068,0.9892849922180176,507,-0.4766024649143219,224,644.52,62.96771775,0.015653114765882492,22800,114000,22799,0.0007
-1.4895778894424438,0.8711206912994385,508,-0.16419395804405212,225,644.52,62.96771775,1.4650628566741943,22900,114500,22899,0.0007
0.02409485913813114,0.950758159160614,508,-0.5200134515762329,225,644.52,63.885540899999995,0.0762220025062561,23000,115000,22999,0.0007
0.6319809556007385,0.9097009897232056,507,-0.4678885340690613,227,640.61,66.59210363,0.7215608358383179,23100,115500,23099,0.0007
4.908148765563965,-3.544257164001465,507,-0.5879414677619934,228,640.61,66.59210363,158.41937255859375,23200,116000,23199,0.0007
-0.1704370677471161,0.8947436809539795,508,-0.5888835191726685,229,637.44,65.89905539,0.5031534433364868,23300,116500,23299,0.0007
0.3534209132194519,-0.030612826347351074,507,-0.18750929832458496,230,637.44,65.89905539,0.16561584174633026,23400,117000,23399,0.0007
-0.18127094209194183,0.830190896987915,506,-0.5421143770217896,231,637.44,66.45145017,0.5545549392700195,23500,117500,23499,0.0007
-7.511012518079951e-05,-0.0012525320053100586,505,-0.06753353774547577,233,637.44,66.45145017,4.349431401351467e-05,23600,118000,23599,0.0007
-0.15014992654323578,0.8883069753646851,505,-0.4959586560726166,234,634.06,62.925445550000006,0.19710329174995422,23700,118500,23699,0.0007
0.00428407546132803,0.9897237420082092,504,-0.573215663433075,235,632.44,60.504894400000005,0.020651597529649734,23800,119000,23799,0.0007
-0.2968229651451111,0.771643340587616,504,-0.39776429533958435,236,630.45,58.30764152999999,0.33502820134162903,23900,119500,23899,0.0007
-2.271399974822998,-0.2569235563278198,505,-0.5194390416145325,237,630.45,58.30764152999999,6.743360996246338,24000,120000,23999,0.0007
-0.13608109951019287,0.7909619808197021,505,-0.5323559045791626,238,637.21,54.76867054999999,0.5590242147445679,24100,120500,24099,0.0007
0.07361622154712677,0.9611807465553284,504,-0.5443432927131653,239,640.14,53.43562063999999,0.09964365512132645,24200,121000,24199,0.0007
0.07392003387212753,0.3552126884460449,504,-0.6367982625961304,240,644.09,52.289384009999985,0.9236990809440613,24300,121500,24299,0.0007
-0.49510377645492554,0.36227715015411377,505,-0.5562237501144409,241,644.09,52.289384009999985,2.993412494659424,24400,122000,24399,0.0007
-0.06802482903003693,-0.19258928298950195,506,-0.2504798471927643,241,649.56,50.72582539,1.702235460281372,24500,122500,24499,0.0007
0.6537083387374878,-0.43566250801086426,507,-0.3837760090827942,242,649.56,50.72582539,10.638628005981445,24600,123000,24599,0.0007
-0.1667904555797577,0.9305827617645264,506,-0.46295803785324097,243,655.47,47.163169429999996,0.20483465492725372,24700,123500,24699,0.0007
0.07959524542093277,0.9786462783813477,507,-0.6332772374153137,244,656.33,43.71341656,0.1340130865573883,24800,124000,24799,0.0007
0.007804492954164743,0.864494800567627,508,-0.20899000763893127,244,656.57,40.982991309999996,0.2861252427101135,24900,124500,24899,0.0007
0.36531394720077515,-4.639035701751709,507,-0.49755042791366577,246,658.63,37.240614799999996,0.9468425512313843,25000,125000,24999,0.0007
-0.19113902747631073,0.9445686936378479,508,-0.5151280164718628,246,661.03,38.39503928999999,0.609432578086853,25100,125500,25099,0.0007
-0.07134577631950378,0.9816757440567017,508,-0.4605964124202728,247,666.65,37.44201588,0.04895231872797012,25200,126000,25199,0.0007
-0.08372840285301208,-0.012763500213623047,509,-0.6715680360794067,248,666.65,37.44201588,0.02741888538002968,25300,126500,25299,0.0007
-0.1602669060230255,0.9098912477493286,510,-0.38471952080726624,248,672.98,37.962660789999994,1.510785460472107,25400,127000,25399,0.0007
-0.0004299202119000256,0.011354327201843262,509,-0.017543304711580276,250,672.98,37.962660789999994,0.04804535210132599,25500,127500,25499,0.0007
0.018469426780939102,-2.0806684494018555,510,-0.14220747351646423,250,677.41,39.24497160000001,5.803284168243408,25600,128000,25599,0.0007
0.01663144677877426,0.9360604882240295,510,-0.35731449723243713,251,677.41,39.24497160000001,0.2056012898683548,25700,128500,25699,0.0007
0.5518635511398315,-0.08621466159820557,510,-0.3390006422996521,252,683.38,36.82781165,1.2535759210586548,25800,129000,25799,0.0007
0.11716508865356445,0.9158950448036194,510,-0.5462406873703003,253,683.38,36.82781165,0.267167329788208,25900,129500,25899,0.0007
-0.21563854813575745,0.8500080108642578,511,-0.3717923164367676,254,685.58,34.55293317,0.36879149079322815,26000,130000,25999,0.0007
0.3690112233161926,0.5936501026153564,512,-0.5018536448478699,254,685.58,34.55293317,1.4634523391723633,26100,130500,26099,0.0007
0.3491693139076233,0.09204500913619995,512,-0.6570636630058289,255,683.11,36.72496803999999,0.9845906496047974,26200,131000,26199,0.0007
1.706725379335694e-05,-0.019623994827270508,512,-0.001062547555193305,256,681.06,39.046217850000005,0.039882950484752655,26300,131500,26299,0.0007
-0.2673562467098236,0.8404176831245422,512,-0.37640032172203064,257,681.06,39.046217850000005,0.3411843180656433,26400,132000,26399,0.0007
-0.2843058705329895,0.8032711148262024,511,-0.4852946400642395,258,679.51,41.63111555,1.0682287216186523,26500,132500,26499,0.0007
-0.2913817763328552,0.7389293909072876,512,-0.5784740447998047,259,679.51,41.63111555,0.6466462016105652,26600,133000,26599,0.0007
-1.0021995306015015,0.9076296091079712,512,-0.5225107669830322,260,682.72,38.70886497000001,1.507299780845642,26700,133500,26699,0.0007
-0.1791258603334427,0.5891250371932983,512,-0.15230542421340942,261,682.72,38.70886497000001,0.5692344307899475,26800,134000,26799,0.0007
1.1514190435409546,0.2423725128173828,512,-0.4120142459869385,262,682.72,39.257751449999994,4.722487449645996,26900,134500,26899,0.0007
0.4945661127567291,-0.30604875087738037,512,-0.49581965804100037,263,682.72,39.257751449999994,1.4212090969085693,27000,135000,26999,0.0007
0.2704523801803589,0.6480812430381775,513,-0.7094048261642456,263,682.72,39.411464890000005,0.42191725969314575,27100,135500,27099,0.0007
-0.09925249218940735,0.725169837474823,514,-0.17829538881778717,264,678.7,41.78336008,0.8166211843490601,27200,136000,27199,0.0007
0.2145666778087616,0.8793720006942749,514,-0.8990419507026672,265,671.95,41.621540800000005,0.5714222192764282,27300,136500,27299,0.0007
-1.6283962726593018,0.7230060696601868,515,-0.43284162878990173,265,666.41,43.47533386,4.341912269592285,27400,137000,27399,0.0007
-0.31298190355300903,0.8170021772384644,515,-0.87018221616745,266,665.21,40.93062233,0.22752146422863007,27500,137500,27499,0.0007
0.18070074915885925,0.8871201276779175,515,-0.8673826456069946,267,665.74,40.619320939999994,0.3181147575378418,27600,138000,27599,0.0007
1.0021131038665771,0.9678998589515686,516,-0.6406933069229126,268,665.74,40.619320939999994,1.4481247663497925,27700,138500,27699,0.0007
0.39210766553878784,0.8730833530426025,517,-0.554668128490448,268,664.59,40.78429662,2.3094043731689453,27800,139000,27799,0.0007
0.12339083850383759,0.9459704756736755,518,-0.3019009828567505,269,660.37,42.21530577000001,1.3988598585128784,27900,139500,27899,0.0007
-0.038218993693590164,0.6032266020774841,518,-0.672076404094696,269,656.65,42.1255509,0.3586058020591736,28000,140000,27999,0.0007
0.15161308646202087,0.47193706035614014,517,-0.5069361925125122,271,656.65,42.1255509,0.2215820997953415,28100,140500,28099,0.0007
0.4782988429069519,0.9175630211830139,517,-0.7776122689247131,272,656.65,41.83062908000001,0.7498494386672974,28200,141000,28199,0.0007
0.717772364616394,0.6413769721984863,516,-0.6533917784690857,273,656.65,41.83062908000001,2.3864779472351074,28300,141500,28299,0.0007
0.08806543052196503,0.9433333873748779,515,-0.47847801446914673,275,656.65,42.173657330000005,0.18630404770374298,28400,142000,28399,0.0007
0.3980233073234558,0.9373288750648499,515,-0.4667956233024597,276,655.66,38.96043842000001,0.3853073716163635,28500,142500,28499,0.0007
1.1938581466674805,0.572559118270874,514,-0.6919434070587158,277,649.01,37.98556601000001,2.0811872482299805,28600,143000,28599,0.0007
0.21982240676879883,0.10542237758636475,514,-0.6971580982208252,279,643.32,35.769590199999996,0.7443343997001648,28700,143500,28699,0.0007
-0.5028678178787231,0.747856616973877,513,-0.27016782760620117,280,643.26,35.74474111,3.0192551612854004,28800,144000,28799,0.0007
0.0001297680864809081,-0.4040651321411133,512,-0.003160924417898059,281,643.26,35.74474111,0.14253494143486023,28900,144500,28899,0.0007
0.25866881012916565,0.7163348197937012,512,-0.829835057258606,283,647.95,36.99567365,0.4893714487552643,29000,145000,28999,0.0007
0.008979584090411663,-0.12062811851501465,511,-0.2575840651988983,284,647.95,36.99567365,1.1031959056854248,29100,145500,29099,0.0007
0.47636547684669495,-0.3367365598678589,510,-0.6850626468658447,285,654.85,34.66214078,4.781477928161621,29200,146000,29199,0.0007
-0.07488976418972015,-0.15443897247314453,509,-0.4941788613796234,287,654.85,34.66214078,3.508197784423828,29300,146500,29299,0.0007
-0.6085624098777771,-0.08243846893310547,509,-0.6283849477767944,288,661.82,31.164946840000006,1.6740694046020508,29400,147000,29399,0.0007
-0.46409326791763306,0.7572324275970459,509,-0.17982932925224304,289,663.09,27.77995067,1.907139539718628,29500,147500,29499,0.0007
-0.12154437601566315,0.5223024487495422,510,-0.5563609600067139,289,661.21,24.505636669999998,1.5275688171386719,29600,148000,29599,0.0007
-0.05939215421676636,0.20865249633789062,509,-0.4286431670188904,291,658.26,23.29847973,0.8779569864273071,29700,148500,29699,0.0007
-0.4237360954284668,0.45349347591400146,510,-0.6505531072616577,291,658.26,23.29847973,2.0499625205993652,29800,149000,29799,0.0007
0.43510884046554565,0.5488979816436768,511,-0.2676989436149597,292,658.26,22.511886710000002,11.465028762817383,29900,149500,29899,0.0007
-0.09021223336458206,0.4185149073600769,511,-0.4964456558227539,293,658.26,22.511886710000002,1.7298614978790283,30000,150000,29999,0.0007
-0.6288140416145325,-0.21082890033721924,512,-0.486002117395401,293,658.26,21.935749740000006,0.8857465982437134,30100,150500,30099,0.0007
-1.100401520729065,0.31096452474594116,512,-0.4963440001010895,294,658.26,21.935749740000006,4.7976813316345215,30200,151000,30199,0.0007
0.6502556800842285,-0.2538492679595947,512,-0.6052282452583313,295,658.26,21.65621412,1.6796890497207642,30300,151500,30299,0.0007
-0.5975886583328247,0.6646886467933655,511,-0.4231289327144623,297,658.26,21.65621412,1.1811411380767822,30400,152000,30399,0.0007
0.5589535236358643,0.3825622797012329,512,-0.32632192969322205,297,659.2,21.544617439999993,0.8768182992935181,30500,152500,30499,0.0007
