time/total_timesteps,time/episodes,time/fps,time/time_elapsed,rollout/exploration_rate,rollout/ep_len_mean,rollout/ep_rew_mean,train/loss,train/learning_rate,train/n_updates
24780,1444,4151,5,0.01,9.35,9.35,1793.1285400390625,0.001,6169
24818,1448,4151,5,0.01,9.36,9.36,2994.669189453125,0.001,6179
24855,1452,4150,5,0.01,9.35,9.35,1254.1923828125,0.001,6188
24893,1456,4149,5,0.01,9.35,9.35,1799.0960693359375,0.001,6198
24932,1460,4149,6,0.01,9.35,9.35,1974.544189453125,0.001,6207
24970,1464,4148,6,0.01,9.35,9.35,1885.667236328125,0.001,6217
25009,1468,4146,6,0.01,9.35,9.35,2305.92138671875,0.001,6227
25049,1472,4146,6,0.01,9.39,9.39,3344.682861328125,0.001,6237
25087,1476,4144,6,0.01,9.4,9.4,3068.946533203125,0.001,6246
25122,1480,4143,6,0.01,9.37,9.37,3255.490478515625,0.001,6255
25160,1484,4142,6,0.01,9.4,9.4,2901.006103515625,0.001,6264
25197,1488,4142,6,0.01,9.39,9.39,2051.20703125,0.001,6274
25237,1492,4141,6,0.01,9.41,9.41,4295.43994140625,0.001,6284
25275,1496,4142,6,0.01,9.42,9.42,2745.85888671875,0.001,6293
25310,1500,4141,6,0.01,9.39,9.39,3547.92578125,0.001,6302
25345,1504,4140,6,0.01,9.38,9.38,2655.178466796875,0.001,6311
25380,1508,4141,6,0.01,9.37,9.37,3048.06201171875,0.001,6319
25417,1512,4140,6,0.01,9.36,9.36,3262.474609375,0.001,6329
25456,1516,4140,6,0.01,9.38,9.38,3577.2783203125,0.001,6338
25490,1520,4140,6,0.01,9.32,9.32,4029.826416015625,0.001,6347
25530,1524,4140,6,0.01,9.36,9.36,2994.242919921875,0.001,6357
25567,1528,4140,6,0.01,9.35,9.35,4132.8134765625,0.001,6366
25605,1532,4140,6,0.01,9.38,9.38,4104.90234375,0.001,6376
25643,1536,4140,6,0.01,9.39,9.39,4313.77978515625,0.001,6385
25681,1540,4139,6,0.01,9.39,9.39,3389.96044921875,0.001,6395
25720,1544,4139,6,0.01,9.4,9.4,3818.08642578125,0.001,6404
25759,1548,4138,6,0.01,9.41,9.41,5147.30126953125,0.001,6414
25797,1552,4138,6,0.01,9.42,9.42,3423.92578125,0.001,6424
25832,1556,4138,6,0.01,9.39,9.39,4724.431640625,0.001,6432
25870,1560,4138,6,0.01,9.38,9.38,5603.65869140625,0.001,6442
25908,1564,4138,6,0.01,9.38,9.38,5965.5419921875,0.001,6451
25947,1568,4138,6,0.01,9.38,9.38,3366.53857421875,0.001,6461
25985,1572,4138,6,0.01,9.36,9.36,5719.9736328125,0.001,6471
26022,1576,4138,6,0.01,9.35,9.35,3070.700439453125,0.001,6480
26059,1580,4138,6,0.01,9.37,9.37,4392.392578125,0.001,6489
26095,1584,4138,6,0.01,9.35,9.35,3613.348388671875,0.001,6498
26134,1588,4137,6,0.01,9.37,9.37,3453.773681640625,0.001,6508
26174,1592,4137,6,0.01,9.37,9.37,6281.94775390625,0.001,6518
26211,1596,4137,6,0.01,9.36,9.36,4640.7763671875,0.001,6527
26250,1600,4137,6,0.01,9.4,9.4,6824.087890625,0.001,6537
26287,1604,4137,6,0.01,9.42,9.42,9379.009765625,0.001,6546
26325,1608,4137,6,0.01,9.45,9.45,4937.798828125,0.001,6556
26363,1612,4134,6,0.01,9.46,9.46,4924.63720703125,0.001,6565
26401,1616,4125,6,0.01,9.45,9.45,8689.4453125,0.001,6575
26440,1620,4120,6,0.01,9.5,9.5,6346.5625,0.001,6584
26477,1624,4120,6,0.01,9.47,9.47,6664.45849609375,0.001,6594
26516,1628,4119,6,0.01,9.49,9.49,4114.03759765625,0.001,6603
26555,1632,4119,6,0.01,9.5,9.5,6250.52490234375,0.001,6613
26591,1636,4119,6,0.01,9.48,9.48,4087.374755859375,0.001,6622
26628,1640,4119,6,0.01,9.47,9.47,7636.1025390625,0.001,6631
26667,1644,4119,6,0.01,9.47,9.47,6386.5126953125,0.001,6641
26705,1648,4119,6,0.01,9.46,9.46,8079.61328125,0.001,6651
26746,1652,4119,6,0.01,9.49,9.49,9944.294921875,0.001,6661
26783,1656,4119,6,0.01,9.51,9.51,6016.0302734375,0.001,6670
26821,1660,4119,6,0.01,9.51,9.51,7202.1943359375,0.001,6680
26857,1664,4119,6,0.01,9.49,9.49,7369.9326171875,0.001,6689
26895,1668,4119,6,0.01,9.48,9.48,6043.57080078125,0.001,6698
26934,1672,4118,6,0.01,9.49,9.49,11293.052734375,0.001,6708
26971,1676,4118,6,0.01,9.49,9.49,8690.861328125,0.001,6717
27006,1680,4118,6,0.01,9.47,9.47,10538.408203125,0.001,6726
27045,1684,4117,6,0.01,9.5,9.5,8873.4091796875,0.001,6736
27085,1688,4117,6,0.01,9.51,9.51,7192.5439453125,0.001,6746
27124,1692,4117,6,0.01,9.5,9.5,5910.16162109375,0.001,6755
27162,1696,4117,6,0.01,9.51,9.51,12058.900390625,0.001,6765
27201,1700,4117,6,0.01,9.51,9.51,11573.498046875,0.001,6775
27239,1704,4117,6,0.01,9.52,9.52,10652.9404296875,0.001,6784
27277,1708,4117,6,0.01,9.52,9.52,9429.0078125,0.001,6794
27315,1712,4117,6,0.01,9.52,9.52,7572.453125,0.001,6803
27355,1716,4117,6,0.01,9.54,9.54,12843.8232421875,0.001,6813
27394,1720,4117,6,0.01,9.54,9.54,9746.716796875,0.001,6823
27433,1724,4117,6,0.01,9.56,9.56,11767.4619140625,0.001,6833
27469,1728,4117,6,0.01,9.53,9.53,11048.9306640625,0.001,6842
27505,1732,4116,6,0.01,9.5,9.5,9973.0947265625,0.001,6851
27540,1736,4117,6,0.01,9.49,9.49,6953.3671875,0.001,6859
27578,1740,4116,6,0.01,9.5,9.5,12340.341796875,0.001,6869
27616,1744,4116,6,0.01,9.49,9.49,10877.02734375,0.001,6878
27655,1748,4115,6,0.01,9.5,9.5,14594.6904296875,0.001,6888
27691,1752,4115,6,0.01,9.45,9.45,12981.845703125,0.001,6897
27729,1756,4115,6,0.01,9.46,9.46,16111.21875,0.001,6907
27769,1760,4114,6,0.01,9.48,9.48,9426.2666015625,0.001,6917
27808,1764,4115,6,0.01,9.51,9.51,11500.6787109375,0.001,6926
27848,1768,4115,6,0.01,9.53,9.53,9035.65234375,0.001,6936
27887,1772,4115,6,0.01,9.53,9.53,15056.0908203125,0.001,6946
27926,1776,4114,6,0.01,9.55,9.55,17803.873046875,0.001,6956
27963,1780,4115,6,0.01,9.57,9.57,17552.5859375,0.001,6965
28001,1784,4114,6,0.01,9.56,9.56,11294.5546875,0.001,6975
28038,1788,4112,6,0.01,9.53,9.53,12197.1318359375,0.001,6984
28074,1792,4108,6,0.01,9.5,9.5,20351.8515625,0.001,6993
28111,1796,4105,6,0.01,9.49,9.49,18712.412109375,0.001,7002
28148,1800,4102,6,0.01,9.47,9.47,18730.251953125,0.001,7011
28186,1804,4102,6,0.01,9.47,9.47,12303.439453125,0.001,7021
28223,1808,4100,6,0.01,9.46,9.46,14386.154296875,0.001,7030
28257,1812,4099,6,0.01,9.42,9.42,15280.890625,0.001,7039
28295,1816,4099,6,0.01,9.4,9.4,17567.455078125,0.001,7048
28333,1820,4099,6,0.01,9.39,9.39,18551.96875,0.001,7058
28369,1824,4099,6,0.01,9.36,9.36,12820.46484375,0.001,7067
28408,1828,4099,6,0.01,9.39,9.39,15791.90625,0.001,7076
28444,1832,4099,6,0.01,9.39,9.39,16644.568359375,0.001,7085
28481,1836,4099,6,0.01,9.41,9.41,18511.263671875,0.001,7095
28520,1840,4099,6,0.01,9.42,9.42,17644.2734375,0.001,7104
28557,1844,4099,6,0.01,9.41,9.41,11293.431640625,0.001,7114
28594,1848,4099,6,0.01,9.39,9.39,12272.6806640625,0.001,7123
28633,1852,4099,6,0.01,9.42,9.42,15934.2607421875,0.001,7133
28671,1856,4099,6,0.01,9.42,9.42,13042.853515625,0.001,7142
28710,1860,4099,7,0.01,9.41,9.41,24536.6875,0.001,7152
28747,1864,4099,7,0.01,9.39,9.39,15063.611328125,0.001,7161
28784,1868,4099,7,0.01,9.36,9.36,15106.380859375,0.001,7170
28824,1872,4099,7,0.01,9.37,9.37,23078.984375,0.001,7180
28861,1876,4099,7,0.01,9.35,9.35,24789.5078125,0.001,7190
28896,1880,4098,7,0.01,9.33,9.33,19710.984375,0.001,7198
28933,1884,4097,7,0.01,9.32,9.32,23074.2109375,0.001,7208
28967,1888,4097,7,0.01,9.29,9.29,24338.677734375,0.001,7216
29005,1892,4097,7,0.01,9.31,9.31,17747.2734375,0.001,7226
29044,1896,4097,7,0.01,9.33,9.33,21789.318359375,0.001,7235
29081,1900,4097,7,0.01,9.33,9.33,24675.05078125,0.001,7245
29120,1904,4097,7,0.01,9.34,9.34,17844.9453125,0.001,7254
29157,1908,4097,7,0.01,9.34,9.34,19090.6328125,0.001,7264
29194,1912,4097,7,0.01,9.37,9.37,16768.63671875,0.001,7273
29231,1916,4097,7,0.01,9.36,9.36,22837.380859375,0.001,7282
29270,1920,4097,7,0.01,9.37,9.37,17988.26953125,0.001,7292
29308,1924,4097,7,0.01,9.39,9.39,18951.271484375,0.001,7301
29347,1928,4097,7,0.01,9.39,9.39,14989.8017578125,0.001,7311
29385,1932,4097,7,0.01,9.41,9.41,16353.431640625,0.001,7321
29422,1936,4097,7,0.01,9.41,9.41,30360.97265625,0.001,7330
29458,1940,4097,7,0.01,9.38,9.38,20974.796875,0.001,7339
29497,1944,4096,7,0.01,9.4,9.4,16615.5703125,0.001,7349
29536,1948,4092,7,0.01,9.42,9.42,23352.48046875,0.001,7358
29574,1952,4090,7,0.01,9.41,9.41,21532.76171875,0.001,7368
29612,1956,4089,7,0.01,9.41,9.41,29380.732421875,0.001,7377
29650,1960,4089,7,0.01,9.4,9.4,26632.1484375,0.001,7387
29688,1964,4089,7,0.01,9.41,9.41,23474.55859375,0.001,7396
29727,1968,4088,7,0.01,9.43,9.43,25258.55859375,0.001,7406
29763,1972,4081,7,0.01,9.39,9.39,22451.890625,0.001,7415
29801,1976,4078,7,0.01,9.4,9.4,18377.033203125,0.001,7425
29837,1980,4074,7,0.01,9.41,9.41,21259.423828125,0.001,7434
29872,1984,4075,7,0.01,9.39,9.39,23559.3828125,0.001,7442
29908,1988,4074,7,0.01,9.41,9.41,23390.78125,0.001,7451
29947,1992,4074,7,0.01,9.42,9.42,24930.5078125,0.001,7461
29984,1996,4074,7,0.01,9.4,9.4,23092.140625,0.001,7470
30021,2000,4074,7,0.01,9.4,9.4,31780.572265625,0.001,7480
30057,2004,4074,7,0.01,9.37,9.37,24936.57421875,0.001,7489
30095,2008,4074,7,0.01,9.38,9.38,26492.7890625,0.001,7498
30134,2012,4074,7,0.01,9.4,9.4,39929.60546875,0.001,7508
30171,2016,4074,7,0.01,9.4,9.4,39807.76171875,0.001,7517
30209,2020,4074,7,0.01,9.39,9.39,34897.08203125,0.001,7527
30247,2024,4074,7,0.01,9.39,9.39,19621.53125,0.001,7536
30283,2028,4074,7,0.01,9.36,9.36,27857.296875,0.001,7545
30320,2032,4074,7,0.01,9.35,9.35,21603.244140625,0.001,7554
30355,2036,4073,7,0.01,9.33,9.33,38939.19140625,0.001,7563
30392,2040,4073,7,0.01,9.34,9.34,33370.18359375,0.001,7572
30431,2044,4073,7,0.01,9.34,9.34,38375.37890625,0.001,7582
30467,2048,4073,7,0.01,9.31,9.31,40805.12890625,0.001,7591
30503,2052,4073,7,0.01,9.29,9.29,20134.72265625,0.001,7600
30538,2056,4073,7,0.01,9.26,9.26,24130.98828125,0.001,7609
30576,2060,4073,7,0.01,9.26,9.26,33956.20703125,0.001,7618
30612,2064,4073,7,0.01,9.24,9.24,34532.65625,0.001,7627
30650,2068,4072,7,0.01,9.23,9.23,26599.50390625,0.001,7637
30688,2072,4073,7,0.01,9.25,9.25,47094.05078125,0.001,7646
30724,2076,4072,7,0.01,9.23,9.23,20332.76171875,0.001,7655
30760,2080,4072,7,0.01,9.23,9.23,27811.765625,0.001,7664
30798,2084,4072,7,0.01,9.26,9.26,29130.6796875,0.001,7674
30834,2088,4072,7,0.01,9.26,9.26,32098.783203125,0.001,7683
30873,2092,4071,7,0.01,9.26,9.26,22809.193359375,0.001,7693
30912,2096,4071,7,0.01,9.28,9.28,33604.7890625,0.001,7702
30949,2100,4071,7,0.01,9.28,9.28,32000.58203125,0.001,7712
30986,2104,4071,7,0.01,9.29,9.29,23755.92578125,0.001,7721
31025,2108,4070,7,0.01,9.3,9.3,42160.5703125,0.001,7731
31065,2112,4071,7,0.01,9.31,9.31,42700.9609375,0.001,7741
31105,2116,4070,7,0.01,9.34,9.34,31969.5703125,0.001,7751
31143,2120,4071,7,0.01,9.34,9.34,40958.7578125,0.001,7760
31181,2124,4071,7,0.01,9.34,9.34,27376.80078125,0.001,7770
31219,2128,4069,7,0.01,9.36,9.36,44723.3203125,0.001,7779
31256,2132,4066,7,0.01,9.36,9.36,28603.359375,0.001,7788
31292,2136,4063,7,0.01,9.37,9.37,33862.16015625,0.001,7797
31329,2140,4058,7,0.01,9.37,9.37,45425.1875,0.001,7807
31365,2144,4058,7,0.01,9.34,9.34,48609.6875,0.001,7816
31404,2148,4058,7,0.01,9.37,9.37,46714.84375,0.001,7825
31440,2152,4058,7,0.01,9.37,9.37,46494.828125,0.001,7834
31479,2156,4058,7,0.01,9.41,9.41,35302.83203125,0.001,7844
31522,2160,4058,7,0.01,9.46,9.46,51430.3125,0.001,7855
31561,2164,4058,7,0.01,9.49,9.49,37679.43359375,0.001,7865
31599,2168,4058,7,0.01,9.49,9.49,43776.1875,0.001,7874
31636,2172,4058,7,0.01,9.48,9.48,41373.98828125,0.001,7883
31671,2176,4058,7,0.01,9.47,9.47,43847.00390625,0.001,7892
31706,2180,4058,7,0.01,9.46,9.46,27464.84375,0.001,7901
31746,2184,4058,7,0.01,9.48,9.48,46221.69921875,0.001,7911
31783,2188,4058,7,0.01,9.49,9.49,27456.09765625,0.001,7920
31821,2192,4057,7,0.01,9.48,9.48,34070.2265625,0.001,7930
31858,2196,4058,7,0.01,9.46,9.46,36971.66015625,0.001,7939
31896,2200,4058,7,0.01,9.47,9.47,22631.05859375,0.001,7948
31935,2204,4058,7,0.01,9.49,9.49,53202.9765625,0.001,7958
31974,2208,4058,7,0.01,9.49,9.49,33906.03125,0.001,7968
32012,2212,4058,7,0.01,9.47,9.47,61401.8828125,0.001,7977
32048,2216,4058,7,0.01,9.43,9.43,46976.1640625,0.001,7986
32087,2220,4058,7,0.01,9.44,9.44,49469.8671875,0.001,7996
32123,2224,4058,7,0.01,9.42,9.42,43919.59375,0.001,8005
32161,2228,4058,7,0.01,9.42,9.42,39474.27734375,0.001,8015
32199,2232,4058,7,0.01,9.43,9.43,27424.52734375,0.001,8024
32239,2236,4058,7,0.01,9.47,9.47,36694.28125,0.001,8034
32275,2240,4057,7,0.01,9.46,9.46,47392.9921875,0.001,8043
32312,2244,4057,7,0.01,9.47,9.47,45777.5390625,0.001,8052
32349,2248,4056,7,0.01,9.45,9.45,59856.5625,0.001,8062
32386,2252,4057,7,0.01,9.46,9.46,40643.0078125,0.001,8071
32422,2256,4056,7,0.01,9.43,9.43,33251.1171875,0.001,8080
32460,2260,4056,8,0.01,9.38,9.38,62934.40234375,0.001,8089
32498,2264,4056,8,0.01,9.37,9.37,57447.5,0.001,8099
32533,2268,4056,8,0.01,9.34,9.34,32008.5859375,0.001,8108
32572,2272,4056,8,0.01,9.36,9.36,45795.5625,0.001,8117
32612,2276,4056,8,0.01,9.41,9.41,54564.48046875,0.001,8127
32648,2280,4056,8,0.01,9.42,9.42,54170.796875,0.001,8136
32685,2284,4052,8,0.01,9.39,9.39,48203.4296875,0.001,8146
32723,2288,4048,8,0.01,9.4,9.4,42464.921875,0.001,8155
32758,2292,4044,8,0.01,9.37,9.37,62345.015625,0.001,8164
32796,2296,4044,8,0.01,9.38,9.38,39253.57421875,0.001,8173
32832,2300,4044,8,0.01,9.36,9.36,43231.24609375,0.001,8182
32871,2304,4044,8,0.01,9.36,9.36,67773.9921875,0.001,8192
32908,2308,4044,8,0.01,9.34,9.34,50228.4140625,0.001,8201
32948,2312,4044,8,0.01,9.36,9.36,53405.55859375,0.001,8211
32988,2316,4044,8,0.01,9.4,9.4,51941.4453125,0.001,8221
33025,2320,4044,8,0.01,9.38,9.38,58506.29296875,0.001,8231
33062,2324,4044,8,0.01,9.39,9.39,49241.1640625,0.001,8240
33100,2328,4044,8,0.01,9.39,9.39,56572.703125,0.001,8249
33135,2332,4044,8,0.01,9.36,9.36,41299.66015625,0.001,8258
33172,2336,4044,8,0.01,9.33,9.33,50574.59375,0.001,8267
33211,2340,4043,8,0.01,9.36,9.36,52039.8515625,0.001,8277
33247,2344,4043,8,0.01,9.35,9.35,51700.9609375,0.001,8286
33287,2348,4043,8,0.01,9.38,9.38,58557.40625,0.001,8296
33322,2352,4043,8,0.01,9.36,9.36,42467.30078125,0.001,8305
33358,2356,4043,8,0.01,9.36,9.36,50885.84375,0.001,8314
33397,2360,4043,8,0.01,9.37,9.37,62368.25,0.001,8324
33434,2364,4043,8,0.01,9.36,9.36,63657.87109375,0.001,8333
33473,2368,4043,8,0.01,9.4,9.4,66541.390625,0.001,8343
33511,2372,4043,8,0.01,9.39,9.39,59242.609375,0.001,8352
33550,2376,4043,8,0.01,9.38,9.38,43859.0703125,0.001,8362
33590,2380,4043,8,0.01,9.42,9.42,53457.2890625,0.001,8372
33628,2384,4044,8,0.01,9.43,9.43,68743.328125,0.001,8381
33666,2388,4043,8,0.01,9.43,9.43,71691.5,0.001,8391
33705,2392,4043,8,0.01,9.47,9.47,54541.2578125,0.001,8401
33743,2396,4043,8,0.01,9.47,9.47,72546.6875,0.001,8410
33779,2400,4043,8,0.01,9.47,9.47,61260.7109375,0.001,8419
33816,2404,4043,8,0.01,9.45,9.45,53621.4765625,0.001,8428
33851,2408,4043,8,0.01,9.43,9.43,67490.3125,0.001,8437
33889,2412,4043,8,0.01,9.41,9.41,62030.3203125,0.001,8447
33926,2416,4042,8,0.01,9.38,9.38,67276.2734375,0.001,8456
33962,2420,4042,8,0.01,9.37,9.37,64323.1328125,0.001,8465
33998,2424,4038,8,0.01,9.36,9.36,87003.78125,0.001,8474
34035,2428,4035,8,0.01,9.35,9.35,66675.609375,0.001,8483
34072,2432,4033,8,0.01,9.37,9.37,95344.9375,0.001,8492
34110,2436,4032,8,0.01,9.38,9.38,54474.390625,0.001,8502
34145,2440,4032,8,0.01,9.34,9.34,94529.265625,0.001,8511
34182,2444,4032,8,0.01,9.35,9.35,72322.6015625,0.001,8520
34221,2448,4032,8,0.01,9.34,9.34,51667.34765625,0.001,8530
34256,2452,4032,8,0.01,9.34,9.34,69033.2421875,0.001,8538
34293,2456,4032,8,0.01,9.35,9.35,68388.21875,0.001,8548
34332,2460,4032,8,0.01,9.35,9.35,90268.6796875,0.001,8557
34369,2464,4032,8,0.01,9.35,9.35,65008.7578125,0.001,8567
34406,2468,4032,8,0.01,9.33,9.33,66893.28125,0.001,8576
34443,2472,4032,8,0.01,9.32,9.32,72010.8828125,0.001,8585
34479,2476,4032,8,0.01,9.29,9.29,89394.515625,0.001,8594
34518,2480,4032,8,0.01,9.28,9.28,63581.796875,0.001,8604
34556,2484,4032,8,0.01,9.28,9.28,72156.671875,0.001,8613
34595,2488,4031,8,0.01,9.29,9.29,84075.25,0.001,8623
34633,2492,4031,8,0.01,9.28,9.28,109051.34375,0.001,8633
34671,2496,4031,8,0.01,9.28,9.28,68092.2890625,0.001,8642
34710,2500,4031,8,0.01,9.31,9.31,98699.9921875,0.001,8652
34746,2504,4031,8,0.01,9.3,9.3,89128.875,0.001,8661
34784,2508,4031,8,0.01,9.33,9.33,89868.6875,0.001,8670
34826,2512,4031,8,0.01,9.37,9.37,89457.4453125,0.001,8681
34864,2516,4031,8,0.01,9.38,9.38,65155.10546875,0.001,8690
34903,2520,4031,8,0.01,9.41,9.41,81181.9609375,0.001,8700
34940,2524,4031,8,0.01,9.42,9.42,72813.7109375,0.001,8709
34976,2528,4031,8,0.01,9.41,9.41,77824.34375,0.001,8718
35013,2532,4031,8,0.01,9.41,9.41,90980.84375,0.001,8728
35053,2536,4031,8,0.01,9.43,9.43,102394.46875,0.001,8738
35091,2540,4031,8,0.01,9.46,9.46,101288.984375,0.001,8747
35130,2544,4030,8,0.01,9.48,9.48,76216.7890625,0.001,8757
35166,2548,4030,8,0.01,9.45,9.45,112793.34375,0.001,8766
35203,2552,4029,8,0.01,9.47,9.47,106660.609375,0.001,8775
35241,2556,4025,8,0.01,9.48,9.48,71025.6015625,0.001,8785
35277,2560,4022,8,0.01,9.45,9.45,86590.953125,0.001,8794
35312,2564,4020,8,0.01,9.43,9.43,95309.09375,0.001,8802
35351,2568,4020,8,0.01,9.45,9.45,71361.3671875,0.001,8812
35390,2572,4020,8,0.01,9.47,9.47,113486.375,0.001,8822
35429,2576,4020,8,0.01,9.5,9.5,118452.5390625,0.001,8832
35466,2580,4020,8,0.01,9.48,9.48,56897.7265625,0.001,8841
35502,2584,4020,8,0.01,9.46,9.46,76294.7734375,0.001,8850
35538,2588,4021,8,0.01,9.43,9.43,98552.1484375,0.001,8859
35574,2592,4021,8,0.01,9.41,9.41,66952.5234375,0.001,8868
35610,2596,4020,8,0.01,9.39,9.39,114374.03125,0.001,8877
35648,2600,4020,8,0.01,9.38,9.38,66721.1796875,0.001,8886
35685,2604,4020,8,0.01,9.39,9.39,97373.65625,0.001,8896
35724,2608,4020,8,0.01,9.4,9.4,106717.421875,0.001,8905
35764,2612,4021,8,0.01,9.38,9.38,92124.9296875,0.001,8915
35802,2616,4020,8,0.01,9.38,9.38,82556.2890625,0.001,8925
35840,2620,4021,8,0.01,9.37,9.37,85444.0625,0.001,8934
35878,2624,4021,8,0.01,9.38,9.38,123980.84375,0.001,8944
35916,2628,4021,8,0.01,9.4,9.4,120378.328125,0.001,8953
35953,2632,4021,8,0.01,9.4,9.4,77474.1484375,0.001,8963
35992,2636,4021,8,0.01,9.39,9.39,102793.09375,0.001,8972
36027,2640,4021,8,0.01,9.36,9.36,116667.9375,0.001,8981
36066,2644,4021,8,0.01,9.36,9.36,97079.28125,0.001,8991
36103,2648,4021,8,0.01,9.37,9.37,98935.59375,0.001,9000
36141,2652,4021,8,0.01,9.38,9.38,151997.875,0.001,9010
36178,2656,4021,8,0.01,9.37,9.37,107336.6875,0.001,9019
36215,2660,4021,9,0.01,9.38,9.38,117435.421875,0.001,9028
36253,2664,4021,9,0.01,9.41,9.41,134469.515625,0.001,9038
36291,2668,4021,9,0.01,9.4,9.4,116307.1953125,0.001,9047
36327,2672,4021,9,0.01,9.37,9.37,128339.859375,0.001,9056
36365,2676,4020,9,0.01,9.36,9.36,103536.890625,0.001,9066
36402,2680,4021,9,0.01,9.36,9.36,149012.234375,0.001,9075
36439,2684,4019,9,0.01,9.37,9.37,125066.4609375,0.001,9084
36477,2688,4016,9,0.01,9.39,9.39,104700.71875,0.001,9094
36513,2692,4013,9,0.01,9.39,9.39,124268.9609375,0.001,9103
36550,2696,4011,9,0.01,9.4,9.4,123653.46875,0.001,9112
36587,2700,4011,9,0.01,9.39,9.39,105254.1015625,0.001,9121
36623,2704,4011,9,0.01,9.38,9.38,81214.828125,0.001,9130
36661,2708,4011,9,0.01,9.37,9.37,145222.171875,0.001,9140
36698,2712,4012,9,0.01,9.34,9.34,116938.75,0.001,9149
36735,2716,4012,9,0.01,9.33,9.33,112412.2265625,0.001,9158
36772,2720,4012,9,0.01,9.32,9.32,163283.71875,0.001,9167
36810,2724,4012,9,0.01,9.32,9.32,115305.328125,0.001,9177
36848,2728,4012,9,0.01,9.32,9.32,103498.34375,0.001,9186
36887,2732,4012,9,0.01,9.34,9.34,109418.65625,0.001,9196
36923,2736,4012,9,0.01,9.31,9.31,155080.40625,0.001,9205
36960,2740,4011,9,0.01,9.33,9.33,96702.8359375,0.001,9214
36998,2744,4011,9,0.01,9.32,9.32,129530.2109375,0.001,9224
37037,2748,4011,9,0.01,9.34,9.34,106162.5625,0.001,9234
37074,2752,4011,9,0.01,9.33,9.33,94491.234375,0.001,9243
37115,2756,4007,9,0.01,9.37,9.37,127827.3203125,0.001,9253
37154,2760,4007,9,0.01,9.39,9.39,132013.046875,0.001,9263
37188,2764,4006,9,0.01,9.35,9.35,105412.140625,0.001,9271
37225,2768,4006,9,0.01,9.34,9.34,123802.3125,0.001,9281
37263,2772,4006,9,0.01,9.36,9.36,102178.2578125,0.001,9290
37300,2776,4005,9,0.01,9.35,9.35,166444.640625,0.001,9299
37337,2780,4005,9,0.01,9.35,9.35,94582.2109375,0.001,9309
37374,2784,4005,9,0.01,9.35,9.35,165712.984375,0.001,9318
37411,2788,4005,9,0.01,9.34,9.34,141624.65625,0.001,9327
37448,2792,4005,9,0.01,9.35,9.35,81654.5625,0.001,9336
37485,2796,4005,9,0.01,9.35,9.35,158104.796875,0.001,9346
37519,2800,4005,9,0.01,9.32,9.32,127488.046875,0.001,9354
37557,2804,4005,9,0.01,9.34,9.34,171517.25,0.001,9364
37598,2808,4004,9,0.01,9.37,9.37,125705.8671875,0.001,9374
37634,2812,4001,9,0.01,9.36,9.36,98510.453125,0.001,9383
37671,2816,3999,9,0.01,9.36,9.36,164396.640625,0.001,9392
37711,2820,3996,9,0.01,9.39,9.39,143538.5625,0.001,9402
37753,2824,3995,9,0.01,9.43,9.43,109225.4296875,0.001,9413
37792,2828,3996,9,0.01,9.44,9.44,170948.25,0.001,9422
37828,2832,3995,9,0.01,9.41,9.41,127801.0703125,0.001,9431
37863,2836,3996,9,0.01,9.4,9.4,147777.625,0.001,9440
37902,2840,3996,9,0.01,9.42,9.42,102632.046875,0.001,9450
37939,2844,3996,9,0.01,9.41,9.41,134839.828125,0.001,9459
37979,2848,3995,9,0.01,9.42,9.42,112867.96875,0.001,9469
38015,2852,3995,9,0.01,9.41,9.41,128621.90625,0.001,9478
38052,2856,3995,9,0.01,9.37,9.37,157147.625,0.001,9487
38090,2860,3995,9,0.01,9.36,9.36,100489.390625,0.001,9497
38128,2864,3995,9,0.01,9.4,9.4,144725.4375,0.001,9506
38165,2868,3995,9,0.01,9.4,9.4,171940.671875,0.001,9516
38202,2872,3995,9,0.01,9.39,9.39,188616.609375,0.001,9525
38239,2876,3995,9,0.01,9.39,9.39,115046.984375,0.001,9534
38279,2880,3995,9,0.01,9.42,9.42,85853.0234375,0.001,9544
38317,2884,3995,9,0.01,9.43,9.43,170768.6875,0.001,9554
38353,2888,3995,9,0.01,9.42,9.42,115562.8671875,0.001,9563
38390,2892,3995,9,0.01,9.42,9.42,141071.109375,0.001,9572
38427,2896,3994,9,0.01,9.42,9.42,153967.6875,0.001,9581
38464,2900,3995,9,0.01,9.45,9.45,166344.53125,0.001,9590
38500,2904,3995,9,0.01,9.43,9.43,143452.359375,0.001,9599
38536,2908,3995,9,0.01,9.38,9.38,128018.890625,0.001,9608
38575,2912,3995,9,0.01,9.41,9.41,143506.21875,0.001,9618
38614,2916,3995,9,0.01,9.43,9.43,149944.640625,0.001,9628
38650,2920,3995,9,0.01,9.39,9.39,159742.28125,0.001,9637
38689,2924,3995,9,0.01,9.36,9.36,127462.609375,0.001,9647
38723,2928,3992,9,0.01,9.31,9.31,160213.5,0.001,9655
38762,2932,3989,9,0.01,9.34,9.34,157049.9375,0.001,9665
38797,2936,3985,9,0.01,9.34,9.34,120551.390625,0.001,9674
38835,2940,3985,9,0.01,9.33,9.33,225358.84375,0.001,9683
38872,2944,3985,9,0.01,9.33,9.33,197355.78125,0.001,9692
38910,2948,3985,9,0.01,9.31,9.31,192809.0,0.001,9702
38950,2952,3985,9,0.01,9.35,9.35,217721.875,0.001,9712
