time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/episodes,rollout/exploration_rate,train/n_updates,train/loss,train/learning_rate
264993,203,9.35,9.35,1300,24736,0.01,66223,400098688.0,0.001
265031,203,9.36,9.36,1300,24740,0.01,66232,331762336.0,0.001
265069,203,9.36,9.36,1300,24744,0.01,66242,378387488.0,0.001
265106,203,9.33,9.33,1300,24748,0.01,66251,404318272.0,0.001
265144,203,9.34,9.34,1300,24752,0.01,66260,225169472.0,0.001
265182,203,9.34,9.34,1300,24756,0.01,66270,338605120.0,0.001
265219,203,9.35,9.35,1300,24760,0.01,66279,337227808.0,0.001
265257,203,9.33,9.33,1300,24764,0.01,66289,210604512.0,0.001
265293,203,9.33,9.33,1300,24768,0.01,66298,334524736.0,0.001
265330,204,9.36,9.36,1300,24772,0.01,66307,246834400.0,0.001
265369,204,9.38,9.38,1300,24776,0.01,66317,270459648.0,0.001
265405,204,9.35,9.35,1300,24780,0.01,66326,332367072.0,0.001
265442,204,9.37,9.37,1300,24784,0.01,66335,338808864.0,0.001
265480,204,9.38,9.38,1300,24788,0.01,66344,298093760.0,0.001
265517,204,9.36,9.36,1300,24792,0.01,66354,265700576.0,0.001
265553,204,9.36,9.36,1300,24796,0.01,66363,256832256.0,0.001
265590,204,9.37,9.37,1300,24800,0.01,66372,320325376.0,0.001
265627,204,9.34,9.34,1299,24804,0.01,66381,299312032.0,0.001
265663,204,9.31,9.31,1299,24808,0.01,66390,335162496.0,0.001
265702,204,9.33,9.33,1299,24812,0.01,66400,314428768.0,0.001
265741,204,9.36,9.36,1299,24816,0.01,66410,184701536.0,0.001
265778,204,9.35,9.35,1300,24820,0.01,66419,265804624.0,0.001
265816,204,9.38,9.38,1300,24824,0.01,66428,323649408.0,0.001
265853,204,9.38,9.38,1300,24828,0.01,66438,310319616.0,0.001
265889,204,9.35,9.35,1300,24832,0.01,66447,391907616.0,0.001
265926,204,9.33,9.33,1300,24836,0.01,66456,211875552.0,0.001
265968,204,9.37,9.37,1299,24840,0.01,66466,317795808.0,0.001
266004,204,9.35,9.35,1300,24844,0.01,66475,318905344.0,0.001
266043,204,9.37,9.37,1299,24848,0.01,66485,265271360.0,0.001
266081,204,9.37,9.37,1299,24852,0.01,66495,324070944.0,0.001
266121,204,9.39,9.39,1299,24856,0.01,66505,414181792.0,0.001
266157,204,9.38,9.38,1299,24860,0.01,66514,282894656.0,0.001
266195,204,9.38,9.38,1299,24864,0.01,66523,315175872.0,0.001
266230,204,9.37,9.37,1299,24868,0.01,66532,285415424.0,0.001
266270,204,9.4,9.4,1299,24872,0.01,66542,358033952.0,0.001
266311,204,9.42,9.42,1299,24876,0.01,66552,340105664.0,0.001
266349,204,9.44,9.44,1299,24880,0.01,66562,301609184.0,0.001
266387,205,9.45,9.45,1299,24884,0.01,66571,319604096.0,0.001
266425,205,9.45,9.45,1299,24888,0.01,66581,271322720.0,0.001
266462,205,9.45,9.45,1299,24892,0.01,66590,278206208.0,0.001
266501,205,9.48,9.48,1299,24896,0.01,66600,187713856.0,0.001
266538,205,9.48,9.48,1299,24900,0.01,66609,301324992.0,0.001
266573,205,9.46,9.46,1299,24904,0.01,66618,338320192.0,0.001
266612,205,9.49,9.49,1298,24908,0.01,66627,272323296.0,0.001
266650,205,9.48,9.48,1298,24912,0.01,66637,277130656.0,0.001
266686,205,9.45,9.45,1298,24916,0.01,66646,345020384.0,0.001
266724,205,9.46,9.46,1298,24920,0.01,66655,285866112.0,0.001
266762,205,9.46,9.46,1298,24924,0.01,66665,273975488.0,0.001
266799,205,9.46,9.46,1298,24928,0.01,66674,287100672.0,0.001
266837,205,9.48,9.48,1298,24932,0.01,66684,276530528.0,0.001
266877,205,9.51,9.51,1298,24936,0.01,66694,249677536.0,0.001
266918,205,9.5,9.5,1298,24940,0.01,66704,214687648.0,0.001
266954,205,9.5,9.5,1298,24944,0.01,66713,299362432.0,0.001
266991,205,9.48,9.48,1298,24948,0.01,66722,396115296.0,0.001
267027,205,9.46,9.46,1298,24952,0.01,66731,311831648.0,0.001
267064,205,9.43,9.43,1298,24956,0.01,66740,256520240.0,0.001
267099,205,9.42,9.42,1297,24960,0.01,66749,227266304.0,0.001
267136,205,9.41,9.41,1297,24964,0.01,66758,283457216.0,0.001
267172,205,9.42,9.42,1297,24968,0.01,66767,254276768.0,0.001
267209,205,9.39,9.39,1297,24972,0.01,66777,254852016.0,0.001
267246,205,9.35,9.35,1297,24976,0.01,66786,329889280.0,0.001
267284,205,9.35,9.35,1297,24980,0.01,66795,348506304.0,0.001
267324,205,9.37,9.37,1297,24984,0.01,66805,324854528.0,0.001
267362,205,9.37,9.37,1297,24988,0.01,66815,318710944.0,0.001
267401,206,9.39,9.39,1297,24992,0.01,66825,214835488.0,0.001
267438,206,9.37,9.37,1298,24996,0.01,66834,350747104.0,0.001
267475,206,9.37,9.37,1298,25000,0.01,66843,322883584.0,0.001
267512,206,9.39,9.39,1298,25004,0.01,66852,357088960.0,0.001
267550,206,9.38,9.38,1298,25008,0.01,66862,339077184.0,0.001
267586,206,9.36,9.36,1298,25012,0.01,66871,365871552.0,0.001
267629,206,9.43,9.43,1298,25016,0.01,66882,306654432.0,0.001
267669,206,9.45,9.45,1298,25020,0.01,66892,282229056.0,0.001
267708,206,9.46,9.46,1298,25024,0.01,66901,324856064.0,0.001
267745,206,9.46,9.46,1298,25028,0.01,66911,302482464.0,0.001
267779,206,9.42,9.42,1298,25032,0.01,66919,253498336.0,0.001
267817,206,9.4,9.4,1298,25036,0.01,66929,320705696.0,0.001
267855,206,9.37,9.37,1298,25040,0.01,66938,311336704.0,0.001
267892,206,9.38,9.38,1298,25044,0.01,66947,363522304.0,0.001
267926,206,9.35,9.35,1298,25048,0.01,66956,298640576.0,0.001
267966,206,9.39,9.39,1298,25052,0.01,66966,308479424.0,0.001
268001,206,9.37,9.37,1298,25056,0.01,66975,286990304.0,0.001
268042,206,9.43,9.43,1298,25060,0.01,66985,265197920.0,0.001
268080,206,9.44,9.44,1297,25064,0.01,66994,237958880.0,0.001
268117,206,9.45,9.45,1297,25068,0.01,67004,282032928.0,0.001
268154,206,9.45,9.45,1297,25072,0.01,67013,236824352.0,0.001
268190,206,9.44,9.44,1297,25076,0.01,67022,334922816.0,0.001
268227,206,9.43,9.43,1297,25080,0.01,67031,266783904.0,0.001
268265,206,9.41,9.41,1297,25084,0.01,67041,374988896.0,0.001
268301,206,9.39,9.39,1297,25088,0.01,67050,259177968.0,0.001
268341,206,9.4,9.4,1297,25092,0.01,67060,357185984.0,0.001
268377,206,9.39,9.39,1297,25096,0.01,67069,342300224.0,0.001
268415,206,9.4,9.4,1297,25100,0.01,67078,303752928.0,0.001
268452,206,9.4,9.4,1297,25104,0.01,67087,329187872.0,0.001
268490,206,9.4,9.4,1297,25108,0.01,67097,237209168.0,0.001
268529,207,9.43,9.43,1297,25112,0.01,67107,232545808.0,0.001
268566,207,9.37,9.37,1297,25116,0.01,67116,216150336.0,0.001
268604,207,9.35,9.35,1297,25120,0.01,67125,374718848.0,0.001
268641,207,9.33,9.33,1297,25124,0.01,67135,323990336.0,0.001
268677,207,9.32,9.32,1296,25128,0.01,67144,324960448.0,0.001
268713,207,9.34,9.34,1296,25132,0.01,67153,296860608.0,0.001
268749,207,9.32,9.32,1296,25136,0.01,67162,220976256.0,0.001
268786,207,9.31,9.31,1297,25140,0.01,67171,347638784.0,0.001
268824,207,9.32,9.32,1297,25144,0.01,67180,300113216.0,0.001
268862,207,9.36,9.36,1297,25148,0.01,67190,376608896.0,0.001
268902,207,9.36,9.36,1297,25152,0.01,67200,218960960.0,0.001
268941,207,9.4,9.4,1297,25156,0.01,67210,231321008.0,0.001
268981,207,9.39,9.39,1297,25160,0.01,67220,284517984.0,0.001
269018,207,9.38,9.38,1297,25164,0.01,67229,400568256.0,0.001
269055,207,9.38,9.38,1297,25168,0.01,67238,359756800.0,0.001
269090,207,9.36,9.36,1297,25172,0.01,67247,335118816.0,0.001
269127,207,9.37,9.37,1297,25176,0.01,67256,357739136.0,0.001
269164,207,9.37,9.37,1297,25180,0.01,67265,330936992.0,0.001
269204,207,9.39,9.39,1297,25184,0.01,67275,219793008.0,0.001
269239,207,9.38,9.38,1297,25188,0.01,67284,246048288.0,0.001
269277,207,9.36,9.36,1297,25192,0.01,67294,353983424.0,0.001
269315,207,9.38,9.38,1296,25196,0.01,67303,222165664.0,0.001
269353,207,9.38,9.38,1296,25200,0.01,67313,366257216.0,0.001
269391,207,9.39,9.39,1296,25204,0.01,67322,356002400.0,0.001
269429,207,9.39,9.39,1296,25208,0.01,67332,279920896.0,0.001
269469,207,9.4,9.4,1296,25212,0.01,67342,285661536.0,0.001
269505,207,9.39,9.39,1296,25216,0.01,67351,359390720.0,0.001
269543,207,9.39,9.39,1296,25220,0.01,67360,466014752.0,0.001
269580,207,9.39,9.39,1296,25224,0.01,67369,254849696.0,0.001
269614,207,9.37,9.37,1296,25228,0.01,67378,246018112.0,0.001
269647,207,9.34,9.34,1296,25232,0.01,67386,267785584.0,0.001
269685,208,9.36,9.36,1296,25236,0.01,67396,286382368.0,0.001
269725,208,9.39,9.39,1296,25240,0.01,67406,329971712.0,0.001
269763,208,9.39,9.39,1296,25244,0.01,67415,358412096.0,0.001
269801,208,9.39,9.39,1296,25248,0.01,67425,286651968.0,0.001
269840,208,9.38,9.38,1296,25252,0.01,67434,295789888.0,0.001
269882,208,9.41,9.41,1296,25256,0.01,67445,335919968.0,0.001
269919,208,9.38,9.38,1296,25260,0.01,67454,339125312.0,0.001
269956,208,9.38,9.38,1296,25264,0.01,67463,320056064.0,0.001
269993,208,9.38,9.38,1296,25268,0.01,67473,334187040.0,0.001
270031,208,9.41,9.41,1296,25272,0.01,67482,290865760.0,0.001
270071,208,9.44,9.44,1295,25276,0.01,67492,307716544.0,0.001
270110,208,9.46,9.46,1295,25280,0.01,67502,310082752.0,0.001
270147,208,9.43,9.43,1295,25284,0.01,67511,228263456.0,0.001
270187,208,9.48,9.48,1295,25288,0.01,67521,314415360.0,0.001
270226,208,9.49,9.49,1295,25292,0.01,67531,314637664.0,0.001
270263,208,9.48,9.48,1295,25296,0.01,67540,259024784.0,0.001
270301,208,9.48,9.48,1295,25300,0.01,67550,216476256.0,0.001
270339,208,9.48,9.48,1295,25304,0.01,67559,318275936.0,0.001
270374,208,9.45,9.45,1295,25308,0.01,67568,357626528.0,0.001
270414,208,9.45,9.45,1295,25312,0.01,67578,223355776.0,0.001
270451,208,9.46,9.46,1295,25316,0.01,67587,269073632.0,0.001
270487,208,9.44,9.44,1295,25320,0.01,67596,243155808.0,0.001
270523,208,9.43,9.43,1295,25324,0.01,67605,265590272.0,0.001
270561,208,9.47,9.47,1295,25328,0.01,67615,317335136.0,0.001
270601,208,9.54,9.54,1295,25332,0.01,67625,291438432.0,0.001
270641,208,9.56,9.56,1295,25336,0.01,67635,298367392.0,0.001
270677,209,9.52,9.52,1295,25340,0.01,67644,275039456.0,0.001
270715,209,9.52,9.52,1294,25344,0.01,67653,289193920.0,0.001
270754,209,9.53,9.53,1294,25348,0.01,67663,336100512.0,0.001
270791,209,9.51,9.51,1294,25352,0.01,67672,260353840.0,0.001
270828,209,9.46,9.46,1294,25356,0.01,67681,358562048.0,0.001
270866,209,9.47,9.47,1294,25360,0.01,67691,263668928.0,0.001
270904,209,9.48,9.48,1294,25364,0.01,67700,322820672.0,0.001
270941,209,9.48,9.48,1294,25368,0.01,67710,222184016.0,0.001
270979,209,9.48,9.48,1294,25372,0.01,67719,357524288.0,0.001
271015,209,9.44,9.44,1294,25376,0.01,67728,303990816.0,0.001
271053,209,9.43,9.43,1294,25380,0.01,67738,340532960.0,0.001
271089,209,9.42,9.42,1294,25384,0.01,67747,316502464.0,0.001
271125,209,9.38,9.38,1294,25388,0.01,67756,269462784.0,0.001
271163,209,9.37,9.37,1294,25392,0.01,67765,439054432.0,0.001
271201,209,9.38,9.38,1294,25396,0.01,67775,315486240.0,0.001
271239,209,9.38,9.38,1294,25400,0.01,67784,272235200.0,0.001
271278,209,9.39,9.39,1294,25404,0.01,67794,308455808.0,0.001
271318,209,9.44,9.44,1294,25408,0.01,67804,293101088.0,0.001
271353,209,9.39,9.39,1294,25412,0.01,67813,269979072.0,0.001
271388,209,9.37,9.37,1294,25416,0.01,67821,320198368.0,0.001
271426,209,9.39,9.39,1294,25420,0.01,67831,250166048.0,0.001
271465,209,9.42,9.42,1294,25424,0.01,67841,325295552.0,0.001
271505,209,9.44,9.44,1294,25428,0.01,67851,291006240.0,0.001
271540,209,9.39,9.39,1294,25432,0.01,67859,263674160.0,0.001
271577,209,9.36,9.36,1294,25436,0.01,67869,248720064.0,0.001
271614,209,9.37,9.37,1294,25440,0.01,67878,387907264.0,0.001
271647,209,9.32,9.32,1294,25444,0.01,67886,300462720.0,0.001
271683,209,9.29,9.29,1294,25448,0.01,67895,321456320.0,0.001
271721,209,9.3,9.3,1294,25452,0.01,67905,297200640.0,0.001
271758,209,9.3,9.3,1294,25456,0.01,67914,339561952.0,0.001
271797,210,9.31,9.31,1294,25460,0.01,67924,345319936.0,0.001
271836,210,9.32,9.32,1294,25464,0.01,67933,346559296.0,0.001
271876,210,9.35,9.35,1294,25468,0.01,67943,226484384.0,0.001
271916,210,9.37,9.37,1293,25472,0.01,67953,319216800.0,0.001
271955,210,9.4,9.4,1293,25476,0.01,67963,300892480.0,0.001
271991,210,9.38,9.38,1293,25480,0.01,67972,365035744.0,0.001
272026,210,9.37,9.37,1293,25484,0.01,67981,266979984.0,0.001
272063,210,9.38,9.38,1293,25488,0.01,67990,278325376.0,0.001
272103,210,9.4,9.4,1293,25492,0.01,68000,278351520.0,0.001
272142,210,9.41,9.41,1293,25496,0.01,68010,293022592.0,0.001
272180,210,9.41,9.41,1293,25500,0.01,68019,228091408.0,0.001
272217,210,9.39,9.39,1293,25504,0.01,68029,380077056.0,0.001
272253,210,9.35,9.35,1293,25508,0.01,68038,278586336.0,0.001
272290,210,9.37,9.37,1293,25512,0.01,68047,279550848.0,0.001
272329,210,9.41,9.41,1293,25516,0.01,68057,275454144.0,0.001
272365,210,9.39,9.39,1293,25520,0.01,68066,299291520.0,0.001
272403,210,9.38,9.38,1293,25524,0.01,68075,485455328.0,0.001
272439,210,9.34,9.34,1293,25528,0.01,68084,366500512.0,0.001
272479,210,9.39,9.39,1293,25532,0.01,68094,306150752.0,0.001
272516,210,9.39,9.39,1293,25536,0.01,68103,372326656.0,0.001
272552,210,9.38,9.38,1293,25540,0.01,68112,260443472.0,0.001
272592,210,9.45,9.45,1292,25544,0.01,68122,348526208.0,0.001
272628,210,9.45,9.45,1292,25548,0.01,68131,254790448.0,0.001
272665,210,9.44,9.44,1292,25552,0.01,68141,326153344.0,0.001
272702,210,9.44,9.44,1292,25556,0.01,68150,255998720.0,0.001
272741,210,9.44,9.44,1292,25560,0.01,68160,371219296.0,0.001
272779,211,9.43,9.43,1292,25564,0.01,68169,377063072.0,0.001
272815,211,9.39,9.39,1292,25568,0.01,68178,272397920.0,0.001
272852,211,9.36,9.36,1292,25572,0.01,68187,382701216.0,0.001
272892,211,9.37,9.37,1292,25576,0.01,68197,379666304.0,0.001
272930,211,9.39,9.39,1292,25580,0.01,68207,278545120.0,0.001
272969,211,9.43,9.43,1292,25584,0.01,68217,279578208.0,0.001
273008,211,9.45,9.45,1292,25588,0.01,68226,259428208.0,0.001
273047,211,9.44,9.44,1292,25592,0.01,68236,343019904.0,0.001
273084,211,9.42,9.42,1292,25596,0.01,68245,393166848.0,0.001
273123,211,9.43,9.43,1291,25600,0.01,68255,442050016.0,0.001
273160,211,9.43,9.43,1291,25604,0.01,68264,347609600.0,0.001
273196,211,9.43,9.43,1291,25608,0.01,68273,439867232.0,0.001
273235,211,9.45,9.45,1291,25612,0.01,68283,258806224.0,0.001
273274,211,9.45,9.45,1291,25616,0.01,68293,347711616.0,0.001
273314,211,9.49,9.49,1291,25620,0.01,68303,523494336.0,0.001
273355,211,9.52,9.52,1291,25624,0.01,68313,344350176.0,0.001
273391,211,9.52,9.52,1291,25628,0.01,68322,304416896.0,0.001
273430,211,9.51,9.51,1291,25632,0.01,68332,310520672.0,0.001
273468,211,9.52,9.52,1291,25636,0.01,68341,357709920.0,0.001
273506,211,9.54,9.54,1291,25640,0.01,68351,259174880.0,0.001
273544,211,9.52,9.52,1291,25644,0.01,68360,329823936.0,0.001
273580,211,9.52,9.52,1291,25648,0.01,68369,280039136.0,0.001
273619,211,9.54,9.54,1291,25652,0.01,68379,329856416.0,0.001
273657,211,9.55,9.55,1290,25656,0.01,68389,329314144.0,0.001
273696,212,9.55,9.55,1290,25660,0.01,68398,380608096.0,0.001
273735,212,9.56,9.56,1290,25664,0.01,68408,356995168.0,0.001
273774,212,9.59,9.59,1290,25668,0.01,68418,598060928.0,0.001
273812,212,9.6,9.6,1290,25672,0.01,68427,340467744.0,0.001
273852,212,9.6,9.6,1290,25676,0.01,68437,278951648.0,0.001
273891,212,9.61,9.61,1290,25680,0.01,68447,183921552.0,0.001
273931,212,9.62,9.62,1290,25684,0.01,68457,322545056.0,0.001
273969,212,9.61,9.61,1290,25688,0.01,68467,219670608.0,0.001
274009,212,9.62,9.62,1290,25692,0.01,68477,392453856.0,0.001
274046,212,9.62,9.62,1290,25696,0.01,68486,302345088.0,0.001
274085,212,9.62,9.62,1290,25700,0.01,68496,281129600.0,0.001
274125,212,9.65,9.65,1290,25704,0.01,68506,255225136.0,0.001
274163,212,9.67,9.67,1290,25708,0.01,68515,300974912.0,0.001
274201,212,9.66,9.66,1290,25712,0.01,68525,485817344.0,0.001
274239,212,9.65,9.65,1290,25716,0.01,68534,501955456.0,0.001
274282,212,9.68,9.68,1289,25720,0.01,68545,385701696.0,0.001
274317,212,9.62,9.62,1289,25724,0.01,68554,367827904.0,0.001
274355,212,9.64,9.64,1289,25728,0.01,68563,483622272.0,0.001
274390,212,9.6,9.6,1289,25732,0.01,68572,316935648.0,0.001
274427,212,9.59,9.59,1289,25736,0.01,68581,343299168.0,0.001
274465,212,9.59,9.59,1289,25740,0.01,68591,283618688.0,0.001
274503,212,9.59,9.59,1289,25744,0.01,68600,339128256.0,0.001
274541,212,9.61,9.61,1289,25748,0.01,68610,410581920.0,0.001
274580,212,9.61,9.61,1289,25752,0.01,68619,274596992.0,0.001
274616,212,9.59,9.59,1289,25756,0.01,68628,385430464.0,0.001
274651,213,9.55,9.55,1289,25760,0.01,68637,459058560.0,0.001
274689,213,9.54,9.54,1289,25764,0.01,68647,288540544.0,0.001
274725,213,9.51,9.51,1289,25768,0.01,68656,232298848.0,0.001
274762,213,9.5,9.5,1289,25772,0.01,68665,308578656.0,0.001
274801,213,9.49,9.49,1289,25776,0.01,68675,280706112.0,0.001
274841,213,9.5,9.5,1289,25780,0.01,68685,366872832.0,0.001
274881,213,9.5,9.5,1289,25784,0.01,68695,360762528.0,0.001
274918,213,9.49,9.49,1289,25788,0.01,68704,282261216.0,0.001
274955,213,9.46,9.46,1289,25792,0.01,68713,395403200.0,0.001
274995,213,9.49,9.49,1289,25796,0.01,68723,409827136.0,0.001
275033,213,9.48,9.48,1289,25800,0.01,68733,332316928.0,0.001
275071,213,9.46,9.46,1289,25804,0.01,68742,237941248.0,0.001
275110,213,9.47,9.47,1289,25808,0.01,68752,346778784.0,0.001
275145,213,9.44,9.44,1289,25812,0.01,68761,412644352.0,0.001
275183,213,9.44,9.44,1289,25816,0.01,68770,295371040.0,0.001
275223,213,9.41,9.41,1289,25820,0.01,68780,268925632.0,0.001
275261,213,9.44,9.44,1289,25824,0.01,68790,261501232.0,0.001
275302,213,9.47,9.47,1289,25828,0.01,68800,345738016.0,0.001
275341,213,9.51,9.51,1289,25832,0.01,68810,334132128.0,0.001
275375,213,9.48,9.48,1289,25836,0.01,68818,340704160.0,0.001
275413,213,9.48,9.48,1289,25840,0.01,68828,419371584.0,0.001
275452,213,9.49,9.49,1289,25844,0.01,68837,295196320.0,0.001
275491,213,9.5,9.5,1289,25848,0.01,68847,291800128.0,0.001
275531,213,9.51,9.51,1289,25852,0.01,68857,314562528.0,0.001
275567,213,9.51,9.51,1288,25856,0.01,68866,337641024.0,0.001
275608,213,9.57,9.57,1288,25860,0.01,68876,333543040.0,0.001
275644,213,9.55,9.55,1288,25864,0.01,68885,288086112.0,0.001
275681,213,9.56,9.56,1288,25868,0.01,68895,274674048.0,0.001
275720,213,9.58,9.58,1288,25872,0.01,68904,286254880.0,0.001
275756,213,9.55,9.55,1288,25876,0.01,68913,297281184.0,0.001
275793,213,9.52,9.52,1288,25880,0.01,68923,341194688.0,0.001
275829,214,9.48,9.48,1288,25884,0.01,68932,316361472.0,0.001
275866,214,9.48,9.48,1288,25888,0.01,68941,379999328.0,0.001
275904,214,9.49,9.49,1288,25892,0.01,68950,318339744.0,0.001
275942,214,9.47,9.47,1289,25896,0.01,68960,341019648.0,0.001
275980,214,9.47,9.47,1289,25900,0.01,68969,370947904.0,0.001
276017,214,9.46,9.46,1289,25904,0.01,68979,239639008.0,0.001
276056,214,9.46,9.46,1289,25908,0.01,68988,267844208.0,0.001
276093,214,9.48,9.48,1289,25912,0.01,68998,375460448.0,0.001
276129,214,9.46,9.46,1289,25916,0.01,69007,483182816.0,0.001
276168,214,9.45,9.45,1289,25920,0.01,69016,371726976.0,0.001
276208,214,9.47,9.47,1289,25924,0.01,69026,559482624.0,0.001
276246,214,9.44,9.44,1289,25928,0.01,69036,266419104.0,0.001
276286,214,9.45,9.45,1289,25932,0.01,69046,215199072.0,0.001
276325,214,9.5,9.5,1289,25936,0.01,69056,328179712.0,0.001
276362,214,9.49,9.49,1289,25940,0.01,69065,244563248.0,0.001
276399,214,9.47,9.47,1289,25944,0.01,69074,322783776.0,0.001
276437,214,9.46,9.46,1289,25948,0.01,69084,336303424.0,0.001
276473,214,9.42,9.42,1289,25952,0.01,69093,346489536.0,0.001
276511,214,9.44,9.44,1289,25956,0.01,69102,319026880.0,0.001
276547,214,9.39,9.39,1289,25960,0.01,69111,397515872.0,0.001
276584,214,9.4,9.4,1289,25964,0.01,69120,399890048.0,0.001
276620,214,9.39,9.39,1289,25968,0.01,69129,293559040.0,0.001
276659,214,9.39,9.39,1289,25972,0.01,69139,266019040.0,0.001
276698,214,9.42,9.42,1289,25976,0.01,69149,439296576.0,0.001
276734,214,9.41,9.41,1289,25980,0.01,69158,400557120.0,0.001
276773,214,9.44,9.44,1289,25984,0.01,69168,213242992.0,0.001
276809,214,9.43,9.43,1289,25988,0.01,69177,352992384.0,0.001
276845,214,9.41,9.41,1289,25992,0.01,69186,370191552.0,0.001
276884,214,9.42,9.42,1289,25996,0.01,69195,294973760.0,0.001
276921,214,9.41,9.41,1289,26000,0.01,69205,247796256.0,0.001
276958,214,9.41,9.41,1289,26004,0.01,69214,347066912.0,0.001
276994,214,9.38,9.38,1289,26008,0.01,69223,322067136.0,0.001
277031,214,9.38,9.38,1288,26012,0.01,69232,299025152.0,0.001
277068,214,9.39,9.39,1288,26016,0.01,69241,403233088.0,0.001
277107,214,9.39,9.39,1288,26020,0.01,69251,322642048.0,0.001
277145,215,9.37,9.37,1289,26024,0.01,69261,482271680.0,0.001
277182,215,9.36,9.36,1288,26028,0.01,69270,426068064.0,0.001
277220,215,9.34,9.34,1288,26032,0.01,69279,398189440.0,0.001
277259,215,9.34,9.34,1288,26036,0.01,69289,268476128.0,0.001
277295,215,9.33,9.33,1288,26040,0.01,69298,249491648.0,0.001
277332,215,9.33,9.33,1288,26044,0.01,69307,377297472.0,0.001
277372,215,9.35,9.35,1288,26048,0.01,69317,419806976.0,0.001
277409,215,9.36,9.36,1288,26052,0.01,69327,304145088.0,0.001
277448,215,9.37,9.37,1288,26056,0.01,69336,308154080.0,0.001
277486,215,9.39,9.39,1288,26060,0.01,69346,267669312.0,0.001
277523,215,9.39,9.39,1288,26064,0.01,69355,300407072.0,0.001
277563,215,9.43,9.43,1288,26068,0.01,69365,435278400.0,0.001
277603,215,9.44,9.44,1288,26072,0.01,69375,320090368.0,0.001
277641,215,9.43,9.43,1288,26076,0.01,69385,241104656.0,0.001
277678,215,9.44,9.44,1288,26080,0.01,69394,355276448.0,0.001
277717,215,9.44,9.44,1288,26084,0.01,69404,384024000.0,0.001
277756,215,9.47,9.47,1288,26088,0.01,69413,410283936.0,0.001
277794,215,9.49,9.49,1288,26092,0.01,69423,270754944.0,0.001
277834,215,9.5,9.5,1288,26096,0.01,69433,318229472.0,0.001
277872,215,9.51,9.51,1288,26100,0.01,69442,388605248.0,0.001
277910,215,9.52,9.52,1289,26104,0.01,69452,293586560.0,0.001
277947,215,9.53,9.53,1289,26108,0.01,69461,376655392.0,0.001
277983,215,9.52,9.52,1289,26112,0.01,69470,365287648.0,0.001
278019,215,9.51,9.51,1289,26116,0.01,69479,427295296.0,0.001
278059,215,9.52,9.52,1289,26120,0.01,69489,472424768.0,0.001
278098,215,9.53,9.53,1289,26124,0.01,69499,297702400.0,0.001
278136,215,9.54,9.54,1289,26128,0.01,69508,362130016.0,0.001
278174,215,9.54,9.54,1289,26132,0.01,69518,296313824.0,0.001
278210,215,9.51,9.51,1289,26136,0.01,69527,379284288.0,0.001
278246,215,9.51,9.51,1289,26140,0.01,69536,303649312.0,0.001
278287,215,9.55,9.55,1289,26144,0.01,69546,363448128.0,0.001
278323,215,9.51,9.51,1289,26148,0.01,69555,251774912.0,0.001
278361,215,9.52,9.52,1289,26152,0.01,69565,315975840.0,0.001
278397,215,9.49,9.49,1289,26156,0.01,69574,300296288.0,0.001
278436,215,9.5,9.5,1289,26160,0.01,69583,372799360.0,0.001
278470,215,9.47,9.47,1289,26164,0.01,69592,462795744.0,0.001
278507,215,9.44,9.44,1289,26168,0.01,69601,220948544.0,0.001
278545,215,9.42,9.42,1289,26172,0.01,69611,338330368.0,0.001
278583,215,9.42,9.42,1289,26176,0.01,69620,357359968.0,0.001
278619,215,9.41,9.41,1289,26180,0.01,69629,493066208.0,0.001
278658,216,9.41,9.41,1289,26184,0.01,69639,329579008.0,0.001
278695,216,9.39,9.39,1289,26188,0.01,69648,330459712.0,0.001
278733,216,9.39,9.39,1289,26192,0.01,69658,345652320.0,0.001
278770,216,9.36,9.36,1290,26196,0.01,69667,252996416.0,0.001
278808,216,9.36,9.36,1290,26200,0.01,69676,326966592.0,0.001
278846,216,9.36,9.36,1290,26204,0.01,69686,315128640.0,0.001
278884,216,9.37,9.37,1290,26208,0.01,69695,300257344.0,0.001
278923,216,9.4,9.4,1290,26212,0.01,69705,330744576.0,0.001
278961,216,9.42,9.42,1290,26216,0.01,69715,305767904.0,0.001
278997,216,9.38,9.38,1290,26220,0.01,69724,393838048.0,0.001
279036,216,9.38,9.38,1290,26224,0.01,69733,327340064.0,0.001
279069,216,9.33,9.33,1290,26228,0.01,69742,286665472.0,0.001
279108,216,9.34,9.34,1290,26232,0.01,69751,426744192.0,0.001
279145,216,9.35,9.35,1290,26236,0.01,69761,305761920.0,0.001
279181,216,9.35,9.35,1290,26240,0.01,69770,391982752.0,0.001
279221,216,9.34,9.34,1290,26244,0.01,69780,305760960.0,0.001
279260,216,9.37,9.37,1290,26248,0.01,69789,273624704.0,0.001
279297,216,9.36,9.36,1290,26252,0.01,69799,333536704.0,0.001
279333,216,9.36,9.36,1290,26256,0.01,69808,353280160.0,0.001
279370,216,9.34,9.34,1290,26260,0.01,69817,443361792.0,0.001
279408,216,9.38,9.38,1290,26264,0.01,69826,417124448.0,0.001
279446,216,9.39,9.39,1290,26268,0.01,69836,304881408.0,0.001
279482,216,9.37,9.37,1290,26272,0.01,69845,334817440.0,0.001
279519,216,9.36,9.36,1290,26276,0.01,69854,456955456.0,0.001
