rollout/ep_len_mean,time/time_elapsed,train/n_updates,time/total_timesteps,rollout/ep_rew_mean,train/explained_variance,train/value_loss,time/iterations,time/fps,train/policy_loss,train/entropy_loss,train/learning_rate
3696.43,1085,41699,834000,35.03,0.8342870473861694,0.017196422442793846,41700,768,0.04137890413403511,-1.2674227952957153,0.0007
3687.77,1087,41799,836000,35.03,0.9326038360595703,0.007528634276241064,41800,768,0.0916501060128212,-1.229740023612976,0.0007
3672.65,1090,41899,838000,34.96,0.9589444398880005,0.008102234452962875,41900,768,0.05027038976550102,-1.2550122737884521,0.0007
3660.31,1092,41999,840000,34.69,0.9121033549308777,0.009548664093017578,42000,768,0.03497494012117386,-1.074668049812317,0.0007
3581.84,1095,42099,842000,33.7,-0.2359999418258667,0.28784164786338806,42100,768,-0.11885567754507065,-1.1325792074203491,0.0007
3579.67,1097,42199,844000,33.56,-0.06625247001647949,0.031100763007998466,42200,768,-0.03568998724222183,-1.1189601421356201,0.0007
3583.35,1100,42299,846000,33.56,0.8086304664611816,0.004762671887874603,42300,768,0.04936546832323074,-1.1494637727737427,0.0007
3583.01,1102,42399,848000,33.59,-1.396575689315796,0.03943561390042305,42400,769,0.052671682089567184,-0.6280922293663025,0.0007
3561.85,1105,42499,850000,33.26,0.7166138291358948,0.2123463898897171,42500,769,-0.17104005813598633,-1.020408272743225,0.0007
3556.73,1108,42599,852000,33.24,0.8047357797622681,0.0323832631111145,42600,768,0.07802989333868027,-1.1642858982086182,0.0007
3553.89,1111,42699,854000,33.4,0.39393413066864014,0.06497204303741455,42700,768,0.012992552481591702,-1.214102029800415,0.0007
3547.6,1114,42799,856000,33.29,0.5113443732261658,0.04397432506084442,42800,768,0.06471551209688187,-1.1938724517822266,0.0007
3570.18,1117,42899,858000,33.66,0.8059356212615967,0.009087675251066685,42900,768,0.042557477951049805,-1.088132381439209,0.0007
3546.27,1119,42999,860000,33.48,0.5934054851531982,0.07834725081920624,43000,767,0.1920466274023056,-1.1392427682876587,0.0007
3540.78,1122,43099,862000,33.45,0.5894691944122314,0.3562246263027191,43100,767,-0.29325005412101746,-0.9233601689338684,0.0007
3553.09,1125,43199,864000,33.61,0.9260399341583252,0.011814931407570839,43200,767,0.056894779205322266,-1.0887669324874878,0.0007
3553.09,1128,43299,866000,33.61,0.9415464997291565,0.008132556453347206,43300,767,-0.05876784399151802,-1.1654363870620728,0.0007
3622.56,1131,43399,868000,34.22,0.7603258490562439,0.06649375706911087,43400,767,0.23597140610218048,-1.1989034414291382,0.0007
3629.89,1133,43499,870000,34.13,0.6357671618461609,0.03506242856383324,43500,767,0.0005163580062799156,-0.8712220191955566,0.0007
3680.98,1136,43599,872000,34.88,0.45727741718292236,1.0064373016357422,43600,767,-0.15533970296382904,-1.1413605213165283,0.0007
3672.79,1138,43699,874000,34.99,0.5601980686187744,0.015689853578805923,43700,767,-0.05937609821557999,-1.0907138586044312,0.0007
3672.74,1141,43799,876000,35.04,0.8468245267868042,0.01970311999320984,43800,767,-0.050523873418569565,-1.1028848886489868,0.0007
3673.54,1143,43899,878000,35.05,0.5087297558784485,0.07648506760597229,43900,767,-0.11940407752990723,-0.8949374556541443,0.0007
3676.62,1146,43999,880000,35.07,0.9133150577545166,0.005738502833992243,44000,767,0.008033017627894878,-1.0635013580322266,0.0007
3712.44,1148,44099,882000,35.44,0.6363095045089722,0.027465445920825005,44100,767,0.09906496852636337,-1.0800451040267944,0.0007
3709.27,1151,44199,884000,35.43,0.9491970539093018,0.014887595549225807,44200,767,-0.10002090781927109,-1.1338173151016235,0.0007
3680.4,1153,44299,886000,34.76,0.7797896862030029,0.011744114570319653,44300,768,0.0753600224852562,-1.2243800163269043,0.0007
3667.43,1155,44399,888000,34.57,0.16342484951019287,0.6927875280380249,44400,768,-0.371114581823349,-1.0191869735717773,0.0007
3673.79,1158,44499,890000,34.68,-0.34594273567199707,0.008016208186745644,44500,768,0.03556038811802864,-1.1659194231033325,0.0007
3685.12,1160,44599,892000,34.84,0.5493461489677429,0.011956354603171349,44600,768,-0.06955895572900772,-1.0829664468765259,0.0007
3670.84,1162,44699,894000,34.87,0.8319312334060669,0.013002614490687847,44700,768,-0.010041648522019386,-0.8930493593215942,0.0007
3677.51,1165,44799,896000,34.99,0.857197642326355,0.027249520644545555,44800,769,-0.014398619532585144,-1.1139841079711914,0.0007
3647.89,1167,44899,898000,34.56,0.1526903510093689,0.01550771202892065,44900,769,0.050128307193517685,-0.993722140789032,0.0007
3607.28,1169,44999,900000,33.92,0.870241105556488,0.01642974652349949,45000,769,0.05720795318484306,-1.2038153409957886,0.0007
3596.28,1172,45099,902000,33.67,0.2273755669593811,0.2764158844947815,45100,769,-0.34169134497642517,-1.189755916595459,0.0007
3617.69,1175,45199,904000,33.44,0.9813147783279419,0.022550566121935844,45200,769,0.11096713691949844,-1.2990821599960327,0.0007
3605.74,1177,45299,906000,33.31,0.9113768339157104,0.012319078668951988,45300,769,0.008002081885933876,-1.271744728088379,0.0007
3617.22,1180,45399,908000,33.4,0.7499675750732422,0.1605965495109558,45400,769,-0.17545919120311737,-1.1019502878189087,0.0007
3619.49,1183,45499,910000,33.78,0.8189693093299866,0.00927793513983488,45500,768,-0.05949817970395088,-1.1588635444641113,0.0007
3644.44,1186,45599,912000,34.31,-0.9427675008773804,0.19603177905082703,45600,768,0.19749359786510468,-1.195741891860962,0.0007
3672.11,1188,45699,914000,34.7,-0.05953812599182129,0.2803511917591095,45700,768,-0.2998730540275574,-1.0428684949874878,0.0007
3700.22,1191,45799,916000,35.0,0.839003324508667,0.0064195292070508,45800,768,0.053164273500442505,-1.1934787034988403,0.0007
3677.73,1193,45899,918000,34.7,0.5214413404464722,0.22564314305782318,45900,769,-0.08115648478269577,-1.1127471923828125,0.0007
3704.76,1195,45999,920000,38.15,0.6168597936630249,0.01967298798263073,46000,769,0.09463685750961304,-1.1995753049850464,0.0007
3698.73,1197,46099,922000,38.0,0.9583783745765686,0.007180412299931049,46100,769,-0.05742199346423149,-1.2001190185546875,0.0007
3675.98,1200,46199,924000,37.87,0.8387079238891602,0.014665300026535988,46200,769,-0.008768542669713497,-1.1102707386016846,0.0007
3678.93,1202,46299,926000,38.02,0.845513105392456,0.0939144715666771,46300,770,0.038435909897089005,-1.0471075773239136,0.0007
3656.82,1204,46399,928000,37.73,0.5445590615272522,0.08681879192590714,46400,770,-0.1088080033659935,-1.1675293445587158,0.0007
3624.85,1207,46499,930000,37.42,0.5944995880126953,0.025767212733626366,46500,770,0.06689979135990143,-1.0581955909729004,0.0007
3624.85,1209,46599,932000,37.42,0.926276683807373,0.008456848561763763,46600,770,-0.08674115687608719,-1.1856355667114258,0.0007
3694.77,1212,46699,934000,38.18,0.7783498764038086,0.012667650356888771,46700,770,0.081873320043087,-1.0572859048843384,0.0007
3721.64,1214,46799,936000,38.74,0.7090764045715332,0.05118241906166077,46800,770,0.05067988112568855,-1.04604971408844,0.0007
3736.14,1217,46899,938000,38.69,0.9060043692588806,0.007607901003211737,46900,770,0.02663513459265232,-1.2377510070800781,0.0007
3734.95,1219,46999,940000,38.67,0.6828658580780029,0.012229657731950283,47000,770,0.005144566297531128,-1.1061365604400635,0.0007
3745.82,1222,47099,942000,38.7,0.9294443726539612,0.004656677599996328,47100,770,-0.024915596470236778,-1.1950596570968628,0.0007
3780.52,1224,47199,944000,39.34,0.645787239074707,0.03067488968372345,47200,770,-0.05234718322753906,-1.2967153787612915,0.0007
3785.48,1226,47299,946000,39.44,0.8076960444450378,0.007826942019164562,47300,771,0.00372978113591671,-1.1852091550827026,0.0007
3794.7,1229,47399,948000,39.47,0.9692630171775818,0.0016920812195166945,47400,771,0.011700856499373913,-1.276199221611023,0.0007
3790.29,1231,47499,950000,39.2,0.6224962472915649,0.015684323385357857,47500,771,0.014438584446907043,-1.1256920099258423,0.0007
3783.4,1233,47599,952000,39.14,0.5208538770675659,0.6103673577308655,47600,771,-0.2922338545322418,-1.220890760421753,0.0007
3771.53,1236,47699,954000,39.29,0.6879991292953491,0.04333515092730522,47700,771,0.12763844430446625,-1.1267441511154175,0.0007
3762.75,1238,47799,956000,39.12,0.9583836793899536,0.01008657831698656,47800,771,0.05138096213340759,-1.2894340753555298,0.0007
3665.34,1240,47899,958000,37.66,0.8212812542915344,0.031397197395563126,47900,772,0.10569983720779419,-1.2512696981430054,0.0007
3657.61,1243,47999,960000,37.63,0.9594318866729736,0.030918670818209648,48000,772,-0.02822050452232361,-1.1239101886749268,0.0007
3640.85,1246,48099,962000,37.21,0.5834109783172607,0.7245070338249207,48100,771,-0.6970670819282532,-0.9237775802612305,0.0007
3604.98,1248,48199,964000,36.48,0.8297762870788574,0.0373016856610775,48200,772,0.030864819884300232,-1.1625534296035767,0.0007
3604.98,1250,48299,966000,36.48,0.9445522427558899,0.007530073169618845,48300,772,-0.00014819503121543676,-1.1649188995361328,0.0007
3585.77,1253,48399,968000,36.26,-6.036865234375,0.018776988610625267,48400,772,-0.015574569813907146,-1.0202940702438354,0.0007
3595.34,1255,48499,970000,36.52,0.7269867062568665,0.007019832264631987,48500,772,-0.022561294957995415,-1.1254431009292603,0.0007
3612.38,1258,48599,972000,36.64,0.8192040920257568,0.012420562095940113,48600,772,0.013442146591842175,-1.1945570707321167,0.0007
3604.68,1260,48699,974000,36.79,0.7204763889312744,0.07762562483549118,48700,772,0.1576574742794037,-1.1116148233413696,0.0007
3604.68,1262,48799,976000,36.79,0.9403414130210876,0.01155142579227686,48800,772,0.09980355203151703,-1.2897579669952393,0.0007
3626.13,1265,48899,978000,37.19,-0.43093717098236084,0.011067134328186512,48900,773,-0.04410896450281143,-1.0937896966934204,0.0007
3626.13,1267,48999,980000,37.19,0.9250192642211914,0.014864972792565823,49000,773,0.083685003221035,-1.2567555904388428,0.0007
3641.64,1269,49099,982000,37.22,0.9443004727363586,0.011489101685583591,49100,773,0.07802525907754898,-1.1850154399871826,0.0007
3671.8,1272,49199,984000,37.45,0.9501755833625793,0.0074273571372032166,49200,773,0.032397639006376266,-1.206460952758789,0.0007
3661.93,1274,49299,986000,37.4,0.8490977883338928,0.019079623743891716,49300,773,0.08792094141244888,-1.1113977432250977,0.0007
3661.93,1276,49399,988000,37.4,0.022761881351470947,0.8099544644355774,49400,773,-0.507415235042572,-0.9018562436103821,0.0007
3707.55,1279,49499,990000,37.87,0.9236451983451843,0.006123356521129608,49500,773,0.017315825447440147,-1.0336763858795166,0.0007
3710.6,1281,49599,992000,38.17,0.8780410289764404,0.01545233465731144,49600,774,0.043929051607847214,-1.0660361051559448,0.0007
3710.6,1283,49699,994000,38.17,0.6370126008987427,0.034153051674366,49700,774,0.06688857078552246,-1.1814574003219604,0.0007
3748.23,1286,49799,996000,39.25,0.9207970499992371,0.004718150477856398,49800,774,-0.011339956894516945,-1.0209875106811523,0.0007
3783.79,1288,49899,998000,39.89,0.8792725205421448,0.015554730780422688,49900,774,-0.009305492043495178,-1.1300158500671387,0.0007
3744.08,1291,49999,1000000,39.63,0.9201161861419678,0.01257441844791174,50000,774,0.03289720043540001,-0.9885538220405579,0.0007
3730.76,1293,50099,1002000,39.07,0.849920392036438,0.003029187908396125,50100,774,-0.02132510207593441,-1.1758956909179688,0.0007
3719.62,1296,50199,1004000,38.77,0.7584478855133057,0.027493560686707497,50200,774,-0.06724449247121811,-1.177963137626648,0.0007
3748.04,1298,50299,1006000,39.07,0.9096401929855347,0.010737582109868526,50300,774,0.03361479565501213,-1.1273325681686401,0.0007
3753.34,1301,50399,1008000,38.93,0.9382768869400024,0.005804014857858419,50400,774,0.020493779331445694,-1.0917423963546753,0.0007
3768.14,1303,50499,1010000,39.33,0.958030641078949,0.0035308492369949818,50500,774,0.002535173436626792,-0.9687080383300781,0.0007
3768.14,1306,50599,1012000,39.33,0.6973729729652405,0.021092919632792473,50600,774,0.04024915024638176,-1.290981411933899,0.0007
3773.29,1308,50699,1014000,36.36,-0.2409358024597168,0.009211982600390911,50700,774,0.005399641580879688,-1.0229730606079102,0.0007
3823.76,1310,50799,1016000,37.23,0.9039415717124939,0.010961885564029217,50800,775,-0.010139121674001217,-1.2910372018814087,0.0007
3852.81,1312,50899,1018000,37.54,0.39019477367401123,0.7994804382324219,50900,775,-0.2732168138027191,-1.1476622819900513,0.0007
3852.42,1315,50999,1020000,37.7,0.3698037266731262,0.054617684334516525,51000,775,-0.048888593912124634,-1.1614664793014526,0.0007
3871.38,1317,51099,1022000,37.91,0.8749964237213135,0.021496711298823357,51100,775,0.03187814727425575,-1.1730577945709229,0.0007
3915.21,1320,51199,1024000,38.55,0.0336916446685791,0.7206017374992371,51200,775,-0.35590705275535583,-1.0286849737167358,0.0007
3938.87,1322,51299,1026000,38.69,0.3892531991004944,0.13019989430904388,51300,775,0.21333463490009308,-1.096932291984558,0.0007
3963.17,1325,51399,1028000,39.16,0.4795394539833069,0.036260586231946945,51400,775,0.027016595005989075,-1.1228159666061401,0.0007
3979.12,1327,51499,1030000,39.43,0.36129510402679443,0.06440874189138412,51500,775,0.10515054315328598,-1.0167760848999023,0.0007
3975.3,1329,51599,1032000,39.33,0.9045028686523438,0.006391481496393681,51600,775,0.028363069519400597,-0.9886015057563782,0.0007
3979.7,1332,51699,1034000,39.37,0.5425975322723389,0.005623913835734129,51700,776,0.006683696992695332,-1.0931975841522217,0.0007
3986.74,1334,51799,1036000,39.63,0.8139029741287231,0.017094910144805908,51800,776,0.06093103811144829,-1.2148809432983398,0.0007
3967.01,1337,51899,1038000,39.48,0.9101059436798096,0.004674830939620733,51900,776,0.01949787139892578,-1.0643610954284668,0.0007
3989.45,1339,51999,1040000,39.92,0.794991135597229,0.07425085455179214,52000,776,0.09687168151140213,-1.158898949623108,0.0007
3959.74,1341,52099,1042000,39.62,0.3219466805458069,0.12726669013500214,52100,776,-0.18978159129619598,-1.2274450063705444,0.0007
3978.34,1344,52199,1044000,39.88,0.6285452842712402,0.019135532900691032,52200,776,0.049774616956710815,-1.2172969579696655,0.0007
3962.69,1346,52299,1046000,39.75,0.35868555307388306,0.6117867827415466,52300,776,-0.2853420674800873,-1.1402753591537476,0.0007
3960.19,1349,52399,1048000,40.18,0.855688214302063,0.052693892270326614,52400,776,-0.13080288469791412,-1.1125566959381104,0.0007
3949.14,1351,52499,1050000,40.24,0.7932242155075073,0.012646563351154327,52500,776,-0.03724389895796776,-1.1302827596664429,0.0007
3961.66,1354,52599,1052000,40.6,0.9045634269714355,0.007980173453688622,52600,776,0.06967713683843613,-1.243743896484375,0.0007
3951.43,1356,52699,1054000,40.58,0.251745343208313,0.6637952923774719,52700,777,-0.2555932402610779,-1.0499688386917114,0.0007
4023.91,1358,52799,1056000,41.63,0.9301086068153381,0.009435407817363739,52800,777,-0.010127446614205837,-1.142012596130371,0.0007
4027.17,1361,52899,1058000,41.68,0.4589332938194275,0.045417364686727524,52900,777,-0.007120783906430006,-1.0743707418441772,0.0007
4004.43,1363,52999,1060000,41.54,0.3502872586250305,0.035326261073350906,53000,777,0.05208674818277359,-1.3094078302383423,0.0007
4027.34,1366,53099,1062000,42.01,0.9817381501197815,0.01750899851322174,53100,777,-0.04365576431155205,-1.130069375038147,0.0007
4054.49,1368,53199,1064000,42.45,0.9339452385902405,0.011294449679553509,53200,777,0.08091799169778824,-1.0510090589523315,0.0007
4047.31,1370,53299,1066000,42.5,-0.35012197494506836,0.1029779240489006,53300,777,-0.005373716354370117,-0.868949830532074,0.0007
4033.77,1372,53399,1068000,42.83,0.22520685195922852,0.8941255807876587,53400,777,-0.5039047598838806,-1.0242611169815063,0.0007
4017.92,1375,53499,1070000,42.77,0.9303175210952759,0.011960972100496292,53500,778,0.01963704451918602,-1.2526744604110718,0.0007
4013.94,1377,53599,1072000,42.62,0.887821614742279,0.015693534165620804,53600,778,0.013869449496269226,-1.108238697052002,0.0007
4042.93,1379,53699,1074000,43.1,0.5460698008537292,0.05718572065234184,53700,778,-0.13700371980667114,-1.1847776174545288,0.0007
4039.11,1381,53799,1076000,42.85,0.9447163939476013,0.004353153053671122,53800,778,0.0423886775970459,-1.1510130167007446,0.0007
4028.03,1384,53899,1078000,42.78,0.9673388004302979,0.005446994211524725,53900,778,-0.03367432579398155,-1.2700308561325073,0.0007
4005.77,1386,53999,1080000,42.97,0.6684107780456543,0.026254773139953613,54000,779,0.10111309587955475,-1.0147671699523926,0.0007
3992.48,1388,54099,1082000,42.81,0.9084630012512207,0.0034457684960216284,54100,779,-0.014333558268845081,-1.1810497045516968,0.0007
3974.76,1390,54199,1084000,42.85,0.9960924386978149,0.005858264863491058,54200,779,0.02927812933921814,-1.0108344554901123,0.0007
3959.46,1393,54299,1086000,42.63,0.6289995908737183,0.0460803285241127,54300,779,0.06808500736951828,-1.285482406616211,0.0007
3958.65,1395,54399,1088000,42.51,0.8996055126190186,0.015261012129485607,54400,779,0.013685223646461964,-1.2118247747421265,0.0007
3979.46,1398,54499,1090000,42.72,0.8877614736557007,0.01780780218541622,54500,779,0.023294974118471146,-1.1194038391113281,0.0007
3975.56,1400,54599,1092000,42.65,-2.613607168197632,0.030641799792647362,54600,779,-0.027696838602423668,-1.1289716958999634,0.0007
3974.03,1403,54699,1094000,42.21,0.7922182679176331,0.008889095857739449,54700,779,-0.07063696533441544,-1.2293577194213867,0.0007
3985.72,1405,54799,1096000,42.2,0.8376530408859253,0.013880736194550991,54800,779,0.022626955062150955,-1.1176444292068481,0.0007
4000.61,1408,54899,1098000,42.3,0.7878227233886719,0.11588337272405624,54900,779,0.21994911134243011,-1.2281156778335571,0.0007
4033.87,1411,54999,1100000,42.54,0.8598021268844604,0.0061815157532691956,55000,779,-0.02787737548351288,-1.0753028392791748,0.0007
4077.62,1413,55099,1102000,43.19,0.8961880803108215,0.010934645310044289,55100,779,-0.07572150975465775,-1.1180651187896729,0.0007
4112.13,1415,55199,1104000,44.2,-0.01835346221923828,0.031778108328580856,55200,779,0.09709753841161728,-1.1622971296310425,0.0007
4067.13,1418,55299,1106000,43.51,0.6830815672874451,0.009687590412795544,55300,779,0.009820555336773396,-1.2926743030548096,0.0007
4045.66,1420,55399,1108000,43.07,0.8854116201400757,0.01738205924630165,55400,780,-0.06589376926422119,-1.2441037893295288,0.0007
4045.66,1422,55499,1110000,43.07,0.3617815375328064,0.009196390397846699,55500,780,-0.00039628296508453786,-0.6474883556365967,0.0007
4039.86,1424,55599,1112000,42.96,-0.038013339042663574,0.006464800331741571,55600,780,0.008573174476623535,-0.8270592093467712,0.0007
4054.58,1427,55699,1114000,43.11,0.8459326028823853,0.019541217014193535,55700,780,0.01570841483771801,-1.0120021104812622,0.0007
4029.29,1429,55799,1116000,42.48,0.762312114238739,0.009065520949661732,55800,780,0.07818976789712906,-1.0439215898513794,0.0007
4028.98,1432,55899,1118000,42.32,0.7565850019454956,0.012769012711942196,55900,780,-0.05517774820327759,-1.0905876159667969,0.0007
4016.96,1434,55999,1120000,42.03,0.29731279611587524,0.07817570120096207,56000,780,-0.034014854580163956,-1.0566970109939575,0.0007
3993.19,1437,56099,1122000,41.7,0.7813926339149475,0.026486067101359367,56100,780,-0.1259586662054062,-1.225449800491333,0.0007
4001.76,1439,56199,1124000,41.73,0.9133361577987671,0.011089091189205647,56200,780,0.01728997565805912,-1.0782785415649414,0.0007
3985.53,1441,56299,1126000,41.2,0.8375059366226196,0.00828041322529316,56300,780,0.045855533331632614,-1.173240065574646,0.0007
3964.55,1444,56399,1128000,41.04,0.8948425054550171,0.03128288313746452,56400,781,0.07209523022174835,-1.169202446937561,0.0007
3954.52,1446,56499,1130000,40.89,0.9093081951141357,0.00862835068255663,56500,781,0.04802389070391655,-1.0797499418258667,0.0007
3942.46,1449,56599,1132000,40.6,0.8775420188903809,0.009562392719089985,56600,781,0.03804128244519234,-1.0569638013839722,0.0007
3952.7,1451,56699,1134000,41.0,0.9468063712120056,0.007370899897068739,56700,781,0.028883669525384903,-1.145045280456543,0.0007
3978.64,1453,56799,1136000,41.5,0.9443031549453735,0.006028115749359131,56800,781,0.01179262064397335,-1.1474043130874634,0.0007
3962.77,1456,56899,1138000,41.51,0.5654323697090149,0.03675447404384613,56900,781,-0.004090558737516403,-1.1128532886505127,0.0007
3960.6,1458,56999,1140000,41.74,0.8200567960739136,0.011280364356935024,57000,781,-0.08461944013834,-1.14455246925354,0.0007
3955.92,1460,57099,1142000,41.72,0.947961151599884,0.0026697858702391386,57100,781,-0.004032307304441929,-1.1091885566711426,0.0007
3962.01,1463,57199,1144000,41.78,0.8664408922195435,0.019333595409989357,57200,781,0.030411794781684875,-1.0484939813613892,0.0007
3972.37,1465,57299,1146000,41.53,0.07735437154769897,0.12270905077457428,57300,781,0.2292088121175766,-1.0901176929473877,0.0007
3969.99,1468,57399,1148000,41.42,0.8041006326675415,0.026973087340593338,57400,781,-0.02420601062476635,-1.2238514423370361,0.0007
3977.26,1470,57499,1150000,41.09,-0.22293031215667725,0.009354295209050179,57500,782,0.04811390861868858,-1.0597257614135742,0.0007
3987.99,1472,57599,1152000,41.42,0.6877356767654419,0.010766630992293358,57600,782,0.006859593093395233,-1.0924675464630127,0.0007
3994.35,1475,57699,1154000,41.52,-2.4423182010650635,0.02504212222993374,57700,782,-0.05464766174554825,-1.2729804515838623,0.0007
4005.21,1477,57799,1156000,41.56,0.711652398109436,0.12489812821149826,57800,782,-0.003705585142597556,-1.0558134317398071,0.0007
4020.89,1480,57899,1158000,41.66,0.9812313318252563,0.007431116886436939,57900,782,-0.03400876000523567,-1.1502670049667358,0.0007
4011.73,1483,57999,1160000,41.32,0.5666745901107788,0.00838835071772337,58000,782,0.019729390740394592,-1.1143797636032104,0.0007
4021.05,1485,58099,1162000,41.34,0.9250195026397705,0.013490656390786171,58100,782,-0.01341029442846775,-1.1309388875961304,0.0007
4034.38,1488,58199,1164000,41.9,0.6975107789039612,0.024089118465781212,58200,782,0.0031876028515398502,-0.9530539512634277,0.0007
4032.91,1490,58299,1166000,41.89,0.3925344944000244,0.05926363542675972,58300,782,-0.01992378942668438,-1.1650339365005493,0.0007
4031.18,1493,58399,1168000,41.39,0.7918915748596191,0.005265791900455952,58400,782,-0.004247680306434631,-1.2357797622680664,0.0007
4042.42,1495,58499,1170000,41.52,0.9797512292861938,0.00122555298730731,58500,782,-0.005746759008616209,-1.3088955879211426,0.0007
4046.36,1497,58599,1172000,41.31,0.3991190195083618,0.025690913200378418,58600,782,0.05814794450998306,-1.1340464353561401,0.0007
4051.02,1500,58699,1174000,41.27,0.8033879399299622,0.002719724318012595,58700,782,-0.009350841864943504,-1.1721664667129517,0.0007
4045.58,1502,58799,1176000,41.16,0.9600411057472229,0.0070002335123717785,58800,782,-0.07235278934240341,-1.0538959503173828,0.0007
4071.2,1504,58899,1178000,41.57,0.6063677072525024,0.005467488430440426,58900,782,-0.015754995867609978,-1.081061840057373,0.0007
4063.9,1507,58999,1180000,41.45,0.7954883575439453,0.0354645736515522,59000,782,0.03598787263035774,-1.0798168182373047,0.0007
4091.58,1509,59099,1182000,41.65,0.9265023469924927,0.004676884040236473,59100,782,0.007176761515438557,-1.134128451347351,0.0007
4132.65,1511,59199,1184000,42.16,0.8266924023628235,0.00966630782932043,59200,783,-0.00047838836326263845,-0.840045154094696,0.0007
4104.78,1514,59299,1186000,41.86,0.7543225884437561,0.024701658636331558,59300,783,0.04649227485060692,-0.9376837015151978,0.0007
4132.72,1517,59399,1188000,42.3,0.9480830430984497,0.048518870025873184,59400,783,0.0040716491639614105,-1.0141041278839111,0.0007
4145.89,1519,59499,1190000,42.38,-2.5915229320526123,0.215229794383049,59500,783,0.18031051754951477,-0.9989631772041321,0.0007
4141.35,1522,59599,1192000,42.25,0.8584215641021729,0.016713907942175865,59600,783,-0.06163870170712471,-1.0441049337387085,0.0007
4133.15,1524,59699,1194000,42.36,0.9414052367210388,0.004370342940092087,59700,783,0.010575063526630402,-1.0283753871917725,0.0007
4149.44,1527,59799,1196000,42.66,0.7702295780181885,0.007448324467986822,59800,783,-0.010894939303398132,-0.9244648218154907,0.0007
4133.68,1529,59899,1198000,42.76,0.823457658290863,0.011283204890787601,59900,783,0.020714908838272095,-1.1156786680221558,0.0007
4125.16,1531,59999,1200000,42.82,0.8788480162620544,0.010901366360485554,60000,783,0.03799914941191673,-1.1134222745895386,0.0007
4144.45,1534,60099,1202000,43.1,0.5783332586288452,0.5883235335350037,60100,783,-0.26448795199394226,-1.0116580724716187,0.0007
4140.72,1536,60199,1204000,43.26,0.8708730340003967,0.16786277294158936,60200,783,-0.2805275022983551,-1.0982626676559448,0.0007
4119.38,1538,60299,1206000,42.74,-0.6937047243118286,0.041289981454610825,60300,783,0.03948741778731346,-1.025762677192688,0.0007
4138.26,1540,60399,1208000,43.02,0.03626447916030884,0.07147061079740524,60400,784,-0.20227189362049103,-1.1732683181762695,0.0007
4144.41,1543,60499,1210000,43.07,0.9796486496925354,0.002577274339273572,60500,784,0.021388892084360123,-1.2663754224777222,0.0007
4170.4,1545,60599,1212000,43.48,0.8494830131530762,0.06179983541369438,60600,784,-0.0014253974659368396,-1.0171096324920654,0.0007
4178.98,1547,60699,1214000,43.72,-3.2647767066955566,0.045288313180208206,60700,784,-0.0024792873300611973,-1.1620724201202393,0.0007
4152.44,1550,60799,1216000,43.71,0.8859153389930725,0.0034933045972138643,60800,784,-0.009409436024725437,-0.8784415125846863,0.0007
4156.74,1552,60899,1218000,43.82,0.8157483339309692,0.016150666400790215,60900,784,-0.044241681694984436,-1.1954320669174194,0.0007
4193.04,1555,60999,1220000,44.25,0.8005945682525635,0.027174552902579308,61000,784,0.11362910270690918,-1.0303796529769897,0.0007
4200.14,1557,61099,1222000,44.27,0.9396374821662903,0.005011736880987883,61100,784,-0.05786144733428955,-1.0421947240829468,0.0007
4192.26,1560,61199,1224000,43.93,0.5626276135444641,0.04262775555253029,61200,784,-0.07563456147909164,-1.220590591430664,0.0007
4181.97,1562,61299,1226000,44.0,0.8473171591758728,0.010885156691074371,61300,784,0.03365427255630493,-1.0942953824996948,0.0007
4218.3,1564,61399,1228000,44.69,-1.505516529083252,0.2271176427602768,61400,784,0.17321757972240448,-1.1743286848068237,0.0007
4225.86,1567,61499,1230000,44.87,0.3312002420425415,0.027616912499070168,61500,784,0.006377100944519043,-1.2287876605987549,0.0007
4258.92,1569,61599,1232000,45.29,0.71669602394104,0.02537623606622219,61600,784,-0.1048600897192955,-1.2297395467758179,0.0007
4251.54,1572,61699,1234000,45.27,0.9334982633590698,0.008842574432492256,61700,784,0.06292717903852463,-1.3175444602966309,0.0007
4247.3,1574,61799,1236000,45.21,0.9097338914871216,0.009053245186805725,61800,784,-0.008981120772659779,-1.2454813718795776,0.0007
4242.9,1577,61899,1238000,44.57,0.6084545850753784,0.026511061936616898,61900,784,0.013210007920861244,-1.2127554416656494,0.0007
4230.4,1580,61999,1240000,44.34,0.8321151733398438,0.03261222317814827,62000,784,0.11282773315906525,-0.8784419894218445,0.0007
4235.88,1582,62099,1242000,44.27,0.5109213590621948,0.004720998462289572,62100,784,-0.0023695023264735937,-1.0223796367645264,0.0007
4247.67,1584,62199,1244000,44.23,0.3874507546424866,0.021082406863570213,62200,784,0.033522654324769974,-1.0333316326141357,0.0007
4251.53,1587,62299,1246000,44.09,0.9061625003814697,0.022088034078478813,62300,784,-0.11461634933948517,-1.3390439748764038,0.0007
4271.96,1590,62399,1248000,44.34,-0.21888208389282227,0.1008516326546669,62400,784,-0.03350134566426277,-1.2390388250350952,0.0007
4273.55,1592,62499,1250000,44.4,-0.40710389614105225,0.15687446296215057,62500,784,-0.3915484547615051,-1.2259138822555542,0.0007
4285.75,1595,62599,1252000,44.51,0.8973764181137085,0.010708698071539402,62600,784,0.0009583585197106004,-1.2132856845855713,0.0007
